"Gene","Genome","Taxonomy","Product","Cluster","Totals"
"Ga0164295_117562411_GEODES006","Ga0164295_11756241","None","LysM domain-containing protein",5,613721.16999677
"Ga0164295_117765571_GEODES006","Ga0164295_11776557","None","hypothetical protein",2,243376.824063835
"Ga0164295_117943911_GEODES006","Ga0164295_11794391","NO CLASSIFICATION MH","hypothetical protein",10,9699538.08441611
"Ga0164295_118055011_GEODES006","Ga0164295_11805501","None","hypothetical protein",2,133246.554417308
"Ga0164295_118132281_GEODES006","Ga0164295_11813228","NO CLASSIFICATION MH","alanine or glycine:cation symporter, AGCS family",8,85294.0009259989
"Ga0164295_118143111_GEODES006","Ga0164295_11814311","NO CLASSIFICATION MH","hypothetical protein",2,505167.486025519
"Ga0164295_118281441_GEODES006","Ga0164295_11828144","NO CLASSIFICATION MH","light-harvesting complex 1 alpha chain",4,574436.921273345
"Ga0164295_118281442_GEODES006","Ga0164295_11828144","NO CLASSIFICATION MH","hypothetical protein",4,1054844.26355325
"Ga0164295_118304081_GEODES006","Ga0164295_11830408","NO CLASSIFICATION MH","2-aminoadipate transaminase",4,112467.557529577
"Ga0164295_118391571_GEODES006","Ga0164295_11839157","NO CLASSIFICATION MH","photosynthetic reaction center cytochrome c subunit",4,817066.221131225
"Ga0164295_118463601_GEODES006","Ga0164295_11846360","NO CLASSIFICATION MH","Uncaracterized surface protein containing fasciclin (FAS1) repeats",9,1234941.26265018
"Ga0164295_118605601_GEODES006","Ga0164295_11860560","NO CLASSIFICATION MH","hypothetical protein/hypothetical protein",11,230917.761661885
"Ga0164295_118664091_GEODES006","Ga0164295_11866409","None","hypothetical protein",10,80605.6306315778
"Ga0164295_118686781_GEODES006","Ga0164295_11868678","None","Sperm-tail PG-rich repeat-containing protein/Sperm-tail PG-rich repeat-containing protein",2,155163.407820829
"Ga0164295_118737321_GEODES006","Ga0164295_11873732","None","hypothetical protein",2,219302.508495369
"Ga0164295_118995241_GEODES006","Ga0164295_11899524","NO CLASSIFICATION MH","Glyceraldehyde-3-phosphate dehydrogenase/erythrose-4-phosphate dehydrogenase",11,582291.45256527
"Ga0164295_119031211_GEODES006","Ga0164295_11903121","NO CLASSIFICATION MH","hypothetical protein",5,95437.2727185382
"Ga0164295_119094591_GEODES006","Ga0164295_11909459","None","hypothetical protein",2,27524.7958246697
"Ga0164295_119595061_GEODES006","Ga0164295_11959506","None","hypothetical protein",2,323101.370362848
"Ga0164295_119936591_GEODES006","Ga0164295_11993659","NO CLASSIFICATION MH","F-type H+-transporting ATPase subunit alpha",9,467208.703384357
"Ga0164295_119962111_GEODES006","Ga0164295_11996211","None","hypothetical protein",8,71552.2392254648
"Ga0164295_119991192_GEODES006","Ga0164295_11999119","NO CLASSIFICATION MH","chaperonin GroEL",6,159600.838834138
"Ga0164295_120073801_GEODES006","Ga0164295_12007380","NO CLASSIFICATION MH","hypothetical protein",7,152898.828772688
"Ga0164295_120274921_GEODES006","Ga0164295_12027492","None","hypothetical protein",1,305543.200984879
"Ga0164295_120592901_GEODES006","Ga0164295_12059290","None","hypothetical protein",8,124259.370661523
"Ga0164295_120652681_GEODES006","Ga0164295_12065268","NO CLASSIFICATION MH","light-harvesting complex 1 alpha chain",4,3130537.51659526
"Ga0164295_120715431_GEODES006","Ga0164295_12071543","None","hypothetical protein",3,1174726.71803244
"Ga0164295_120759421_GEODES006","Ga0164295_12075942","NO CLASSIFICATION MH","Granulin",1,1044521.9612831
"Ga0164295_120886621_GEODES006","Ga0164295_12088662","None","hypothetical protein",7,299870.919814241
"Ga0164295_120895661_GEODES006","Ga0164295_12089566","None","hypothetical protein",7,90468.8053602127
"Ga0164295_120919141_GEODES006","Ga0164295_12091914","None","hypothetical protein",3,129758.519465578
"Ga0164295_121161881_GEODES006","Ga0164295_12116188","NO CLASSIFICATION MH","cytochrome c oxidase subunit 2",5,160543.517933404
"Ga0164295_121233781_GEODES006","Ga0164295_12123378","None","hypothetical protein",0,99188.8116781383
"Ga0164295_121306191_GEODES006","Ga0164295_12130619","NO CLASSIFICATION MH","flagellin",3,358365.230634072
"Ga0164295_121326111_GEODES006","Ga0164295_12132611","NO CLASSIFICATION MH","ribonucleoside-diphosphate reductase alpha chain",3,89126.7198018486
"Ga0164295_121384961_GEODES006","Ga0164295_12138496","NO CLASSIFICATION MH","photosynthetic reaction center cytochrome c subunit",4,214773.423507112
"Ga0164295_121501221_GEODES006","Ga0164295_12150122","NO CLASSIFICATION MH","hypothetical protein",8,167722.621572237
"Ga0164295_121536811_GEODES006","Ga0164295_12153681","None","IPT/TIG domain-containing protein",5,218997.080386468
"Ga0164295_121687831_GEODES006","Ga0164295_12168783","NO CLASSIFICATION MH","hypothetical protein",1,255770.950477511
"Ga0164295_121807291_GEODES006","Ga0164295_12180729","None","hypothetical protein",0,1856173.4314211
"Ga0164295_121824741_GEODES006","Ga0164295_12182474","None","hypothetical protein",1,337532.480165528
"Ga0164295_121861562_GEODES006","Ga0164295_12186156","NO CLASSIFICATION MH","hypothetical protein",10,34029.4737608374
"Ga0164295_121878461_GEODES006","Ga0164295_12187846","NO CLASSIFICATION MH","hypothetical protein",10,93518.1013276647
"Ga0164295_121991101_GEODES006","Ga0164295_12199110","NO CLASSIFICATION MH","photosystem I P700 chlorophyll a apoprotein A1",2,766300.020249045
"Ga0164295_122233371_GEODES006","Ga0164295_12223337","None","hypothetical protein",2,297493.295261298
"Ga0164295_122517841_GEODES006","Ga0164295_12251784","NO CLASSIFICATION MH","photosystem II CP47 chlorophyll apoprotein",2,635347.471309092
"Ga0164295_122529711_GEODES006","Ga0164295_12252971","NO CLASSIFICATION MH","photosystem I P700 chlorophyll a apoprotein A1",7,333143.306253639
"Ga0164295_122743891_GEODES006","Ga0164295_12274389","NO CLASSIFICATION MH","hypothetical protein",9,256726.858719487
"Ga0164295_122855241_GEODES006","Ga0164295_12285524","None","hypothetical protein",3,65472.9282199966
"Ga0164295_122883891_GEODES006","Ga0164295_12288389","NO CLASSIFICATION MH","hypothetical protein",5,219885.526832535
"Ga0164295_123288151_GEODES006","Ga0164295_12328815","None","hypothetical protein",12,513204.246693435
"Ga0164295_123374341_GEODES006","Ga0164295_12337434","None","hypothetical protein",0,87676.7002421939
"Ga0164295_123471081_GEODES006","Ga0164295_12347108","None","hypothetical protein",5,303873.093657995
"Ga0164295_123655851_GEODES006","Ga0164295_12365585","NO CLASSIFICATION MH","photosystem II CP43 chlorophyll apoprotein",9,386874.659386025
"Ga0164295_123857221_GEODES006","Ga0164295_12385722","NO CLASSIFICATION MH","hypothetical protein",12,546882.817886925
"Ga0164295_124011741_GEODES006","Ga0164295_12401174","None","hypothetical protein",4,103846.283751451
"Ga0164295_124091931_GEODES006","Ga0164295_12409193","None","hypothetical protein",4,216635.943102801
"Ga0164295_124108201_GEODES006","Ga0164295_12410820","NO CLASSIFICATION MH","hypothetical protein",3,286417.378784835
"Ga0164295_124232031_GEODES006","Ga0164295_12423203","None","hypothetical protein",2,215209.078670794
"Ga0164295_124797711_GEODES006","Ga0164295_12479771","NO CLASSIFICATION MH","dynein heavy chain",5,231492.763802367
"Ga0164295_124844781_GEODES006","Ga0164295_12484478","None","hypothetical protein",7,120885.267519318
"Ga0164295_124931721_GEODES006","Ga0164295_12493172","NO CLASSIFICATION MH","polar amino acid transport system substrate-binding protein",3,433011.484873327
"Ga0164295_124942321_GEODES006","Ga0164295_12494232","NO CLASSIFICATION MH","Outer membrane protein (porin)",2,490541.724685658
"Ga0164295_124974621_GEODES006","Ga0164295_12497462","NO CLASSIFICATION MH","hypothetical protein",1,202131.847754985
"Ga0164295_125119542_GEODES006","Ga0164295_12511954","None","hypothetical protein",1,975771.251682265
"Ga0164295_125313742_GEODES006","Ga0164295_12531374","NO CLASSIFICATION MH","photosynthetic reaction center M subunit",4,446621.981490126
"Ga0164295_125329481_GEODES006","Ga0164295_12532948","NO CLASSIFICATION MH","Ubiquitin family protein/Ubiquitin family protein",1,114162.156435699
"Ga0164295_125422441_GEODES006","Ga0164295_12542244","NO CLASSIFICATION MH","hypothetical protein",2,123816.525087121
"Ga0164295_125569151_GEODES006","Ga0164295_12556915","NO CLASSIFICATION MH","hypothetical protein",3,388810.441556769
"Ga0164295_125590181_GEODES006","Ga0164295_12559018","NO CLASSIFICATION MH","hypothetical protein",10,552434.872449013
NA,NA,NA,NA,4,NA
"Ga0164295_125728622_GEODES006","Ga0164295_12572862","NO CLASSIFICATION MH","photosystem II P680 reaction center D2 protein",9,336169.380255805
"Ga0164295_125855821_GEODES006","Ga0164295_12585582","NO CLASSIFICATION MH","lactocepin",1,484368.721405812
"Ga0164295_125893421_GEODES006","Ga0164295_12589342","NO CLASSIFICATION MH","cofilin",5,357575.892659233
"Ga0164295_125917621_GEODES006","Ga0164295_12591762","None","hypothetical protein",13,27291.9184991771
"Ga0164295_126034681_GEODES006","Ga0164295_12603468","None","hypothetical protein",12,643071.517517927
"Ga0164295_126041252_GEODES006","Ga0164295_12604125","None","hypothetical protein",14,81440.4127227636
"Ga0164295_126070821_GEODES006","Ga0164295_12607082","None","hypothetical protein",1,277127.441058323
"Ga0164295_126208331_GEODES006","Ga0164295_12620833","None","hypothetical protein",14,120407.120695662
"Ga0164295_126304861_GEODES006","Ga0164295_12630486","NO CLASSIFICATION MH","iron complex outermembrane recepter protein",3,181677.273418681
"Ga0164295_126384691_GEODES006","Ga0164295_12638469","None","hypothetical protein",4,76399.781903548
"Ga0164295_127104131_GEODES006","Ga0164295_12710413","None","hypothetical protein",3,118963.89310048
"Ga0164295_127179871_GEODES006","Ga0164295_12717987","None","hypothetical protein",3,190605.876681522
"Ga0164295_127266321_GEODES006","Ga0164295_12726632","None","hypothetical protein",11,131677.280266612
"Ga0164295_127652841_GEODES006","Ga0164295_12765284","None","hypothetical protein",2,549544.107168717
"Ga0164295_127753691_GEODES006","Ga0164295_12775369","NO CLASSIFICATION MH","hypothetical protein",5,296489.671706072
"Ga0164295_128160651_GEODES006","Ga0164295_12816065","None","hypothetical protein",1,144457.703412851
"Ga0164295_128242421_GEODES006","Ga0164295_12824242","NO CLASSIFICATION MH","light-independent protochlorophyllide reductase subunit L",4,75482.1820567953
"Ga0164295_128386181_GEODES006","Ga0164295_12838618","None","hypothetical protein",5,264410.185879343
"Ga0164295_128506451_GEODES006","Ga0164295_12850645","None","hypothetical protein",5,915245.6192524
"Ga0164295_128525732_GEODES006","Ga0164295_12852573","NO CLASSIFICATION MH","small subunit ribosomal protein S7",9,208765.722457586
"Ga0164295_129032371_GEODES006","Ga0164295_12903237","None","hypothetical protein",10,481119.853677795
"Ga0164295_129100201_GEODES006","Ga0164295_12910020","None","hypothetical protein",5,179232.533291647
"Ga0164295_129180871_GEODES006","Ga0164295_12918087","NO CLASSIFICATION MH","sulfate adenylyltransferase subunit 1",3,237973.595970845
"Ga0164295_129550601_GEODES006","Ga0164295_12955060","None","hypothetical protein",12,21355.5662120317
"Ga0164295_129560381_GEODES006","Ga0164295_12956038","None","hypothetical protein",3,180042.486549485
"Ga0164295_129721031_GEODES006","Ga0164295_12972103","NO CLASSIFICATION MH","photosynthetic reaction center L subunit",7,609571.382561602
"Ga0164295_129783631_GEODES006","Ga0164295_12978363","NO CLASSIFICATION MH","1-deoxy-D-xylulose-5-phosphate synthase",4,149467.563390104
"Ga0164295_129861591_GEODES006","Ga0164295_12986159","None","hypothetical protein",5,347917.814918099
"Ga0164295_130013641_GEODES006","Ga0164295_13001364","NO CLASSIFICATION MH","Uncaracterized surface protein containing fasciclin (FAS1) repeats",11,182936.981525368
"Ga0164295_130217261_GEODES006","Ga0164295_13021726","NO CLASSIFICATION MH","hypothetical protein",3,198653.751331004
"Ga0164295_130244891_GEODES006","Ga0164295_13024489","NO CLASSIFICATION MH","myo-inositol-1-phosphate synthase",9,229868.76466339
"Ga0164295_130318231_GEODES006","Ga0164295_13031823","None","IPT/TIG domain-containing protein",3,898676.955792789
"Ga0164295_130722561_GEODES006","Ga0164295_13072256","None","hypothetical protein",1,124364.876702503
"Ga0164295_130726651_GEODES006","Ga0164295_13072665","NO CLASSIFICATION MH","hypothetical protein",4,202526.610409696
"Ga0164295_130859031_GEODES006","Ga0164295_13085903","NO CLASSIFICATION MH","Acyl transferase domain-containing protein",4,151140.204785326
"Ga0164295_130972711_GEODES006","Ga0164295_13097271","None","Integrase core domain-containing protein",2,83016.2712094914
"Ga0164295_130976061_GEODES006","Ga0164295_13097606","NO CLASSIFICATION MH","small subunit ribosomal protein S6",14,128268.191417087
"Ga0164295_131250921_GEODES006","Ga0164295_13125092","None","hypothetical protein",3,470468.155656824
"Ga0164295_131279861_GEODES006","Ga0164295_13127986","None","hypothetical protein",7,221811.953010147
"Ga0164295_131333282_GEODES006","Ga0164295_13133328","NO CLASSIFICATION MH","hypothetical protein",2,134619.907136942
"Ga0164295_131438551_GEODES006","Ga0164295_13143855","NO CLASSIFICATION MH","hypothetical protein",6,100943.955424687
"Ga0164295_131572291_GEODES006","Ga0164295_13157229","NO CLASSIFICATION MH","hypothetical protein",8,55963.2960496434
"Ga0164295_131723531_GEODES006","Ga0164295_13172353","None","hypothetical protein",12,809973.651731554
"Ga0164295_131963611_GEODES006","Ga0164295_13196361","NO CLASSIFICATION MH","GCC2 and GCC3 domain-containing protein",3,318938.892510821
"Ga0164295_132172181_GEODES006","Ga0164295_13217218","None","hypothetical protein",7,125159.861966592
"Ga0164295_132272171_GEODES006","Ga0164295_13227217","None","hypothetical protein",2,171494.956601319
"Ga0164295_132275841_GEODES006","Ga0164295_13227584","None","hypothetical protein",3,2403408.39801179
"Ga0164295_132398411_GEODES006","Ga0164295_13239841","NO CLASSIFICATION MH","hypothetical protein",1,496517.120088621
"Ga0164295_132578091_GEODES006","Ga0164295_13257809","NO CLASSIFICATION MH","photosystem I P700 chlorophyll a apoprotein A2",10,354503.743266437
"Ga0164295_132632431_GEODES006","Ga0164295_13263243","None","hypothetical protein",2,133748.132230849
"Ga0164295_132688831_GEODES006","Ga0164295_13268883","None","hypothetical protein",4,796259.127693479
"Ga0164295_132783611_GEODES006","Ga0164295_13278361","NO CLASSIFICATION MH","large subunit ribosomal protein L2",2,812511.684418369
"Ga0164295_132890441_GEODES006","Ga0164295_13289044","NO CLASSIFICATION MH","hypothetical protein",4,1824580.26869433
"Ga0164295_133202901_GEODES006","Ga0164295_13320290","None","Phosphate-induced protein 1 conserved region",5,181713.954723052
"Ga0164295_133306261_GEODES006","Ga0164295_13330626","None","REJ domain-containing protein",7,61248.4376870862
"Ga0164295_133477751_GEODES006","Ga0164295_13347775","None","hypothetical protein",14,116101.177039502
"Ga0164295_134068092_GEODES006","Ga0164295_13406809","NO CLASSIFICATION MH","hypothetical protein",0,97640.8653165818
"Ga0164295_134264781_GEODES006","Ga0164295_13426478","None","hypothetical protein",3,121436.397969205
"Ga0164295_134380731_GEODES006","Ga0164295_13438073","None","hypothetical protein",5,88053.5663362256
"Ga0164295_134389161_GEODES006","Ga0164295_13438916","NO CLASSIFICATION MH","cathepsin F/cysteine peptidase B",2,186978.5897542
"Ga0164295_134469561_GEODES006","Ga0164295_13446956","NO CLASSIFICATION MH","hypothetical protein",5,78766.6419362572
"Ga0164295_134546131_GEODES006","Ga0164295_13454613","NO CLASSIFICATION MH","ABC-type multidrug transport system, ATPase component",3,177827.591958755
"Ga0164295_134915901_GEODES006","Ga0164295_13491590","NO CLASSIFICATION MH","light-independent protochlorophyllide reductase subunit N",4,47195.6009931992
"Ga0164295_135126951_GEODES006","Ga0164295_13512695","NO CLASSIFICATION MH","dihydrolipoamide dehydrogenase",2,65099.6467773393
"Ga0164295_135378971_GEODES006","Ga0164295_13537897","None","hypothetical protein",0,450741.527123477
"Ga0164295_135741761_GEODES006","Ga0164295_13574176","None","hypothetical protein",9,477388.00876815
"Ga0164295_135880491_GEODES006","Ga0164295_13588049","None","hypothetical protein",0,495798.156651134
"Ga0164295_135931031_GEODES006","Ga0164295_13593103","NO CLASSIFICATION MH","DNA-directed RNA polymerase subunit beta",3,107821.455050182
"Ga0164295_136007951_GEODES006","Ga0164295_13600795","None","hypothetical protein",15,560854.9886446
"Ga0164295_136383491_GEODES006","Ga0164295_13638349","NO CLASSIFICATION MH","aconitate hydratase 2 / 2-methylisocitrate dehydratase",10,87137.1262526191
"Ga0164295_136466411_GEODES006","Ga0164295_13646641","NO CLASSIFICATION MH","ribosome maturation factor RimP",2,55495.4187353732
"Ga0164295_136934701_GEODES006","Ga0164295_13693470","None","hypothetical protein",4,106825.343706415
"Ga0164295_136947491_GEODES006","Ga0164295_13694749","None","hypothetical protein",3,181237.281432054
"Ga0164295_136971861_GEODES006","Ga0164295_13697186","NO CLASSIFICATION MH","large subunit ribosomal protein L24",2,241479.337779822
"Ga0164295_137031421_GEODES006","Ga0164295_13703142","None","hypothetical protein",3,560497.554907726
"Ga0164295_137409271_GEODES006","Ga0164295_13740927","None","hypothetical protein",3,257783.75451839
"Ga0164295_137523211_GEODES006","Ga0164295_13752321","None","hypothetical protein",4,7997375.98529241
"Ga0164295_137766771_GEODES006","Ga0164295_13776677","None","hypothetical protein",13,311070.871451615
"Ga0164295_137862771_GEODES006","Ga0164295_13786277","None","hypothetical protein",5,1323343.45593069
"Ga0164295_137876211_GEODES006","Ga0164295_13787621","None","hypothetical protein",5,7678802.01478578
"Ga0164295_138498231_GEODES006","Ga0164295_13849823","NO CLASSIFICATION MH","photosynthetic reaction center L subunit",7,632329.361208991
"Ga0164295_139397731_GEODES006","Ga0164295_13939773","NO CLASSIFICATION MH","small subunit ribosomal protein S12",9,196177.992666668
"Ga0164295_140004201_GEODES006","Ga0164295_14000420","NO CLASSIFICATION MH","hypothetical protein",3,4921476.36475286
"Ga0164295_140352731_GEODES006","Ga0164295_14035273","NO CLASSIFICATION MH","hypothetical protein",3,232027.421595897
"Ga0164295_140389781_GEODES006","Ga0164295_14038978","None","hypothetical protein",5,675199.867954741
"Ga0164295_140585651_GEODES006","Ga0164295_14058565","NO CLASSIFICATION MH","hypothetical protein",9,103284.225347069
"Ga0164295_140590151_GEODES006","Ga0164295_14059015","None","hypothetical protein",4,531089.185330278
"Ga0164295_140647831_GEODES006","Ga0164295_14064783","None","hypothetical protein",2,270514.126235251
"Ga0164295_140716371_GEODES006","Ga0164295_14071637","NO CLASSIFICATION MH","hypothetical protein",1,740215.900981414
"Ga0164295_141156131_GEODES006","Ga0164295_14115613","NO CLASSIFICATION MH","hypothetical protein",1,780259.386341062
"Ga0164296_100237122_GEODES057","Ga0164296_10023712","Bacteria;Cyanobacteria;unclassified Cyanobacteria;","phycoerythrin beta chain",2,421400.193916487
"Ga0164296_12315261_GEODES057","Ga0164296_12315261","NO CLASSIFICATION MH","C-terminus of histone H2A",10,107968.430503181
"Ga0164296_13803541_GEODES057","Ga0164296_13803541","None","hypothetical protein",15,16338.013583523
"Ga0164296_14671811_GEODES057","Ga0164296_14671811","NO CLASSIFICATION MH","tubulin beta",0,254015.758152269
"Ga0164296_16511291_GEODES057","Ga0164296_16511291","None","hypothetical protein",1,2992344.42075244
"Ga0164297_100973791_GEODES058","Ga0164297_10097379","NO CLASSIFICATION MH","elongation factor Tu",1,111651.893455927
"Ga0164297_104119291_GEODES058","Ga0164297_10411929","NO CLASSIFICATION MH","histone H2B",10,344373.765234661
NA,NA,NA,NA,2,NA
NA,NA,NA,NA,2,NA
NA,NA,NA,NA,12,NA
NA,NA,NA,NA,13,NA
NA,NA,NA,NA,2,NA
NA,NA,NA,NA,9,NA
NA,NA,NA,NA,6,NA
NA,NA,NA,NA,14,NA
NA,NA,NA,NA,4,NA
NA,NA,NA,NA,3,NA
NA,NA,NA,NA,6,NA
NA,NA,NA,NA,7,NA
NA,NA,NA,NA,7,NA
NA,NA,NA,NA,2,NA
NA,NA,NA,NA,2,NA
NA,NA,NA,NA,3,NA
NA,NA,NA,NA,7,NA
NA,NA,NA,NA,12,NA
NA,NA,NA,NA,4,NA
NA,NA,NA,NA,4,NA
NA,NA,NA,NA,4,NA
NA,NA,NA,NA,3,NA
NA,NA,NA,NA,2,NA
NA,NA,NA,NA,3,NA
NA,NA,NA,NA,2,NA
NA,NA,NA,NA,2,NA
NA,NA,NA,NA,3,NA
NA,NA,NA,NA,2,NA
NA,NA,NA,NA,3,NA
NA,NA,NA,NA,2,NA
NA,NA,NA,NA,4,NA
NA,NA,NA,NA,4,NA
NA,NA,NA,NA,12,NA
NA,NA,NA,NA,2,NA
NA,NA,NA,NA,6,NA
NA,NA,NA,NA,5,NA
NA,NA,NA,NA,3,NA
NA,NA,NA,NA,6,NA
NA,NA,NA,NA,12,NA
NA,NA,NA,NA,2,NA
NA,NA,NA,NA,13,NA
NA,NA,NA,NA,6,NA
NA,NA,NA,NA,9,NA
NA,NA,NA,NA,4,NA
NA,NA,NA,NA,2,NA
NA,NA,NA,NA,6,NA
NA,NA,NA,NA,4,NA
NA,NA,NA,NA,4,NA
NA,NA,NA,NA,3,NA
NA,NA,NA,NA,4,NA
NA,NA,NA,NA,7,NA
NA,NA,NA,NA,3,NA
NA,NA,NA,NA,4,NA
NA,NA,NA,NA,12,NA
NA,NA,NA,NA,3,NA
NA,NA,NA,NA,6,NA
NA,NA,NA,NA,2,NA
NA,NA,NA,NA,4,NA
NA,NA,NA,NA,4,NA
NA,NA,NA,NA,2,NA
NA,NA,NA,NA,3,NA
NA,NA,NA,NA,3,NA
NA,NA,NA,NA,2,NA
NA,NA,NA,NA,2,NA
NA,NA,NA,NA,7,NA
NA,NA,NA,NA,4,NA
NA,NA,NA,NA,6,NA
NA,NA,NA,NA,4,NA
NA,NA,NA,NA,2,NA
NA,NA,NA,NA,4,NA
NA,NA,NA,NA,2,NA
NA,NA,NA,NA,3,NA
NA,NA,NA,NA,2,NA
NA,NA,NA,NA,2,NA
NA,NA,NA,NA,4,NA
NA,NA,NA,NA,4,NA
NA,NA,NA,NA,4,NA
NA,NA,NA,NA,3,NA
NA,NA,NA,NA,7,NA
NA,NA,NA,NA,2,NA
NA,NA,NA,NA,3,NA
NA,NA,NA,NA,2,NA
NA,NA,NA,NA,6,NA
NA,NA,NA,NA,4,NA
NA,NA,NA,NA,4,NA
NA,NA,NA,NA,8,NA
NA,NA,NA,NA,4,NA
NA,NA,NA,NA,4,NA
NA,NA,NA,NA,4,NA
NA,NA,NA,NA,4,NA
NA,NA,NA,NA,12,NA
NA,NA,NA,NA,2,NA
NA,NA,NA,NA,2,NA
NA,NA,NA,NA,15,NA
NA,NA,NA,NA,3,NA
NA,NA,NA,NA,2,NA
NA,NA,NA,NA,9,NA
NA,NA,NA,NA,2,NA
NA,NA,NA,NA,6,NA
NA,NA,NA,NA,7,NA
NA,NA,NA,NA,4,NA
NA,NA,NA,NA,6,NA
NA,NA,NA,NA,2,NA
NA,NA,NA,NA,2,NA
NA,NA,NA,NA,9,NA
NA,NA,NA,NA,6,NA
NA,NA,NA,NA,3,NA
NA,NA,NA,NA,15,NA
NA,NA,NA,NA,4,NA
NA,NA,NA,NA,4,NA
NA,NA,NA,NA,2,NA
NA,NA,NA,NA,6,NA
NA,NA,NA,NA,2,NA
NA,NA,NA,NA,2,NA
NA,NA,NA,NA,4,NA
NA,NA,NA,NA,6,NA
NA,NA,NA,NA,10,NA
NA,NA,NA,NA,4,NA
NA,NA,NA,NA,2,NA
NA,NA,NA,NA,4,NA
NA,NA,NA,NA,6,NA
NA,NA,NA,NA,4,NA
NA,NA,NA,NA,12,NA
NA,NA,NA,NA,2,NA
NA,NA,NA,NA,2,NA
NA,NA,NA,NA,2,NA
NA,NA,NA,NA,6,NA
NA,NA,NA,NA,4,NA
NA,NA,NA,NA,3,NA
NA,NA,NA,NA,2,NA
NA,NA,NA,NA,2,NA
NA,NA,NA,NA,14,NA
NA,NA,NA,NA,3,NA
NA,NA,NA,NA,2,NA
NA,NA,NA,NA,0,NA
NA,NA,NA,NA,6,NA
NA,NA,NA,NA,4,NA
NA,NA,NA,NA,2,NA
NA,NA,NA,NA,8,NA
NA,NA,NA,NA,3,NA
NA,NA,NA,NA,6,NA
NA,NA,NA,NA,12,NA
NA,NA,NA,NA,5,NA
NA,NA,NA,NA,3,NA
NA,NA,NA,NA,14,NA
NA,NA,NA,NA,9,NA
NA,NA,NA,NA,3,NA
NA,NA,NA,NA,4,NA
NA,NA,NA,NA,6,NA
NA,NA,NA,NA,3,NA
NA,NA,NA,NA,10,NA
NA,NA,NA,NA,9,NA
NA,NA,NA,NA,14,NA
"Ga0187843_1000097512_GEODES166","Ga0187843_10000975","Bacteria;Proteobacteria;Betaproteobacteria;","cytochrome c oxidase subunit 1",12,5673092.96369725
"Ga0187843_100009757_GEODES166","Ga0187843_10000975","Bacteria;Proteobacteria;Betaproteobacteria;","surfeit locus 1 family protein",12,498013.972071946
"Ga0187843_100017146_GEODES166","Ga0187843_10001714","Bacteria;Proteobacteria;Betaproteobacteria;","O-succinylhomoserine sulfhydrylase",5,266304.334651319
"Ga0187843_100026891_GEODES166","Ga0187843_10002689","Bacteria;Proteobacteria;Betaproteobacteria;","PAS domain-containing protein",4,445679.587650617
"Ga0187843_100026894_GEODES166","Ga0187843_10002689","Bacteria;Proteobacteria;Betaproteobacteria;","light-independent protochlorophyllide reductase subunit N",4,1042906.46373829
"Ga0187843_100026896_GEODES166","Ga0187843_10002689","Bacteria;Proteobacteria;Betaproteobacteria;","magnesium chelatase subunit H",4,3279081.65084223
"Ga0187843_100026897_GEODES166","Ga0187843_10002689","Bacteria;Proteobacteria;Betaproteobacteria;","light-independent protochlorophyllide reductase subunit L",4,887543.888201998
"Ga0187843_100034583_GEODES166","Ga0187843_10003458","Bacteria;Proteobacteria;","Outer membrane protein (porin)",12,349234.678459607
"Ga0187843_100047112_GEODES166","Ga0187843_10004711","Bacteria;Proteobacteria;Betaproteobacteria;","methyl-accepting chemotaxis protein",6,227314.569285705
"Ga0187843_1000577113_GEODES166","Ga0187843_10005771","Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;","large subunit ribosomal protein L6",2,270963.097500116
"Ga0187843_100061973_GEODES166","Ga0187843_10006197","Bacteria;Proteobacteria;Betaproteobacteria;","NADH-quinone oxidoreductase subunit F",6,825974.481409908
"Ga0187843_100071692_GEODES166","Ga0187843_10007169","Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;","Acetamidase/formamidase",3,387383.591535617
"Ga0187843_100083753_GEODES166","Ga0187843_10008375","Bacteria;Proteobacteria;Betaproteobacteria;","ribonuclease E",9,780503.808496326
"Ga0187843_100085802_GEODES166","Ga0187843_10008580","Bacteria;Proteobacteria;","hypothetical protein",4,979705.488907844
"Ga0187843_100085803_GEODES166","Ga0187843_10008580","Bacteria;Proteobacteria;","magnesium-protoporphyrin IX monomethyl ester (oxidative) cyclase",4,4168942.04075398
"Ga0187843_100085804_GEODES166","Ga0187843_10008580","Bacteria;Proteobacteria;","Protein of unknown function (DUF3623)",4,414643.939812907
"Ga0187843_100085806_GEODES166","Ga0187843_10008580","Bacteria;Proteobacteria;","geranylgeranyl reductase",7,1013284.05543317
"Ga0187843_100091224_GEODES166","Ga0187843_10009122","Bacteria;Proteobacteria;Betaproteobacteria;","hypothetical protein",5,223691.610520465
"Ga0187843_100092314_GEODES166","Ga0187843_10009231","Bacteria;Proteobacteria;Betaproteobacteria;","large subunit ribosomal protein L10",9,5716843.33769442
"Ga0187843_100103625_GEODES166","Ga0187843_10010362","Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;","photosynthetic reaction center L subunit",4,231062.944533472
"Ga0187843_100111852_GEODES166","Ga0187843_10011185","Bacteria;Proteobacteria;","PAS domain-containing protein",4,1239643.71943919
