"Gene","Genome","Taxonomy","Product","Cluster","Totals"
"Ga0193892_11326_2754412440","2754412440","Armatimonadetes;;;;;","copper amine oxidase-like protein",2,24890904.0955498
"Ga0193892_11412_2754412440","2754412440","Armatimonadetes;;;;;","monosaccharide ABC transporter membrane protein (CUT2 family)",3,16478409.3148566
"Ga0193895_100111_2754412442","2754412442","Proteobacteria;Gammaproteobacteria;;;;","NodT family efflux transporter outer membrane factor (OMF) lipoprotein",2,119415695.762797
"Ga0193895_100112_2754412442","2754412442","Proteobacteria;Gammaproteobacteria;;;;","membrane fusion protein (multidrug efflux system)",2,112810176.269849
"Ga0193895_100120_2754412442","2754412442","Proteobacteria;Gammaproteobacteria;;;;","carboxylesterase type B",3,10057455.9723442
"Ga0193895_100249_2754412442","2754412442","Proteobacteria;Gammaproteobacteria;;;;","hypothetical protein",2,7003993.92393233
"Ga0193895_10032_2754412442","2754412442","Proteobacteria;Gammaproteobacteria;;;;","RNAse III",3,9490834.44667651
"Ga0193895_100339_2754412442","2754412442","Proteobacteria;Gammaproteobacteria;;;;","general secretion pathway protein F",3,13893444.5686251
"Ga0193895_100417_2754412442","2754412442","Proteobacteria;Gammaproteobacteria;;;;","polysaccharide deacetylase",3,10130351.7595684
"Ga0193895_100419_2754412442","2754412442","Proteobacteria;Gammaproteobacteria;;;;","zinc ribbon protein",3,13110306.6495586
"Ga0193895_100430_2754412442","2754412442","Proteobacteria;Gammaproteobacteria;;;;","NADH dehydrogenase subunit H",2,29501789.9998524
"Ga0193895_100448_2754412442","2754412442","Proteobacteria;Gammaproteobacteria;;;;","carbamoyl-phosphate synthase small subunit",3,44228213.10157
"Ga0193895_10076_2754412442","2754412442","Proteobacteria;Gammaproteobacteria;;;;","tetratricopeptide repeat protein",3,19254856.1467485
"Ga0193895_101011_2754412442","2754412442","Proteobacteria;Gammaproteobacteria;;;;","alpha-glucosidase",3,13284698.5462689
"Ga0193895_10163_2754412442","2754412442","Proteobacteria;Gammaproteobacteria;;;;","amino acid/polyamine/organocation transporter (APC superfamily)",4,12897388.2183911
"Ga0193895_10212_2754412442","2754412442","Proteobacteria;Gammaproteobacteria;;;;","methylmalonate-semialdehyde dehydrogenase [acylating]",3,28425184.379288
"Ga0193895_10218_2754412442","2754412442","Proteobacteria;Gammaproteobacteria;;;;","SAM-dependent methyltransferase",3,11769676.2039616
"Ga0193895_10233_2754412442","2754412442","Proteobacteria;Gammaproteobacteria;;;;","thiosulfate/3-mercaptopyruvate sulfurtransferase",5,4086006.40480111
"Ga0193895_102411_2754412442","2754412442","Proteobacteria;Gammaproteobacteria;;;;","amino acid/polyamine/organocation transporter (APC superfamily)",3,48242762.6598139
"Ga0193895_10272_2754412442","2754412442","Proteobacteria;Gammaproteobacteria;;;;","guanylate kinase",4,5932841.96710984
"Ga0193895_10304_2754412442","2754412442","Proteobacteria;Gammaproteobacteria;;;;","carbohydrate ABC transporter membrane protein 2 (CUT1 family)",5,3077957.0877296
"Ga0193895_10329_2754412442","2754412442","Proteobacteria;Gammaproteobacteria;;;;","hypothetical protein",3,8719775.96756513
"Ga0193895_10356_2754412442","2754412442","Proteobacteria;Gammaproteobacteria;;;;","SSU ribosomal protein S4P",1,76894932.8236568
"Ga0193895_10357_2754412442","2754412442","Proteobacteria;Gammaproteobacteria;;;;","DNA-directed RNA polymerase subunit alpha",2,182504515.410926
"Ga0193895_10393_2754412442","2754412442","Proteobacteria;Gammaproteobacteria;;;;","N-methylhydantoinase A/oxoprolinase/acetone carboxylase beta subunit",8,28002020.6487887
"Ga0193895_10401_2754412442","2754412442","Proteobacteria;Gammaproteobacteria;;;;","hypothetical protein",1,93574205.132174
"Ga0193895_10406_2754412442","2754412442","Proteobacteria;Gammaproteobacteria;;;;","cell division protein ZapA",3,4657671.20932786
"Ga0193895_10439_2754412442","2754412442","Proteobacteria;Gammaproteobacteria;;;;","L-threonine 3-dehydrogenase",3,31148593.1390058
"Ga0193895_10447_2754412442","2754412442","Proteobacteria;Gammaproteobacteria;;;;","hypothetical protein",3,5523409.49931617
"Ga0193895_10476_2754412442","2754412442","Proteobacteria;Gammaproteobacteria;;;;","predicted Zn-dependent protease",1,30672341.6705166
"Ga0193895_10483_2754412442","2754412442","Proteobacteria;Gammaproteobacteria;;;;","glycerol 3-phosphate dehydrogenase (NAD(P)+)",3,15669501.1472254
"Ga0193895_10562_2754412442","2754412442","Proteobacteria;Gammaproteobacteria;;;;","dihydrolipoamide dehydrogenase",14,68546813.5935732
"Ga0193895_10592_2754412442","2754412442","Proteobacteria;Gammaproteobacteria;;;;","farnesyl-diphosphate synthase",2,13344367.0016797
"Ga0193895_10643_2754412442","2754412442","Proteobacteria;Gammaproteobacteria;;;;","periplasmic chaperone for outer membrane proteins SurA",3,36129529.632567
"Ga0193895_10644_2754412442","2754412442","Proteobacteria;Gammaproteobacteria;;;;","LPS-assembly protein",1,13270976.9976366
"Ga0193895_10684_2754412442","2754412442","Proteobacteria;Gammaproteobacteria;;;;","Sec-independent protein translocase TatD",3,8789046.4635336
"Ga0193895_10744_2754412442","2754412442","Proteobacteria;Gammaproteobacteria;;;;","uncharacterized protein DUF3106",3,29493853.9757085
"Ga0193895_10893_2754412442","2754412442","Proteobacteria;Gammaproteobacteria;;;;","uncharacterized protein (TIGR02466 family)",1,10900058.3558579
"Ga0193898_100112_2754412434","2754412434","Bacteroidetes;;;;;","acetylornithine deacetylase",2,23384229.7661086
"Ga0193898_100144_2754412434","2754412434","Bacteroidetes;;;;;","large subunit ribosomal protein L7/L12",2,211342366.625978
"Ga0193898_100146_2754412434","2754412434","Bacteroidetes;;;;;","phenylalanyl-tRNA synthetase alpha subunit",2,18016855.8521621
"Ga0193898_100220_2754412434","2754412434","Bacteroidetes;;;;;","5-methyltetrahydrofolate--homocysteine methyltransferase",2,32114493.8439334
"Ga0193898_100315_2754412434","2754412434","Bacteroidetes;;;;;","membrane protease FtsH catalytic subunit",2,49901796.7463105
"Ga0193898_10035_2754412434","2754412434","Bacteroidetes;;;;;","KUP system potassium uptake protein",2,74565651.1084428
"Ga0193898_100525_2754412434","2754412434","Bacteroidetes;;;;;","1-deoxy-D-xylulose-5-phosphate synthase",2,50862273.7203218
"Ga0193898_100623_2754412434","2754412434","Bacteroidetes;;;;;","ribose-phosphate pyrophosphokinase",2,70318513.5252855
"Ga0193898_100715_2754412434","2754412434","Bacteroidetes;;;;;","tRNA-guanine transglycosylase",2,22421847.0594809
"Ga0193898_100827_2754412434","2754412434","Bacteroidetes;;;;;","PAS domain S-box-containing protein",2,13825422.5198351
"Ga0193898_101114_2754412434","2754412434","Bacteroidetes;;;;;","metallo-beta-lactamase superfamily protein",2,6647687.36700063
"Ga0193898_10115_2754412434","2754412434","Bacteroidetes;;;;;","ATP synthase F0 subcomplex B subunit",2,39468439.3416199
"Ga0193898_10117_2754412434","2754412434","Bacteroidetes;;;;;","ATP synthase F0 subcomplex A subunit",2,80235617.1870944
"Ga0193898_101315_2754412434","2754412434","Bacteroidetes;;;;;","uroporphyrinogen decarboxylase",1,19231586.7455396
"Ga0193898_10133_2754412434","2754412434","Bacteroidetes;;;;;","predicted secreted protein (Por secretion system target)",2,21371323.2720971
"Ga0193898_10173_2754412434","2754412434","Bacteroidetes;;;;;","signal transduction histidine kinase",2,26480189.944627
"Ga0193898_10219_2754412434","2754412434","Bacteroidetes;;;;;","glutaminyl-tRNA synthetase",2,12318220.437538
"Ga0193898_10262_2754412434","2754412434","Bacteroidetes;;;;;","LSU ribosomal protein L25P",2,216727391.116447
"Ga0193898_103213_2754412434","2754412434","Bacteroidetes;;;;;","hypothetical protein",2,14120813.0965725
"Ga0193898_10322_2754412434","2754412434","Bacteroidetes;;;;;","putative cold-shock DNA-binding protein",2,87805393.5988222
"Ga0193898_10334_2754412434","2754412434","Bacteroidetes;;;;;","homospermidine synthase (spermidine-specific)",2,42089204.5469121
"Ga0193898_10337_2754412434","2754412434","Bacteroidetes;;;;;","thioredoxin",2,24585308.6262168
"Ga0193898_10378_2754412434","2754412434","Bacteroidetes;;;;;","AsmA protein",1,14507211.075774
"Ga0193898_10409_2754412434","2754412434","Bacteroidetes;;;;;","phytanoyl-CoA dioxygenase PhyH",2,26853318.3641161
"Ga0193898_104513_2754412434","2754412434","Bacteroidetes;;;;;","transcriptional regulator",2,20650138.164653
"Ga0193898_10465_2754412434","2754412434","Bacteroidetes;;;;;","DHA1 family tetracycline resistance protein-like MFS transporter",2,11768766.9886784
"Ga0193898_10486_2754412434","2754412434","Bacteroidetes;;;;;","lipoprotein-releasing system ATP-binding protein",2,3778652.19854049
"Ga0193898_10493_2754412434","2754412434","Bacteroidetes;;;;;","mannosyl-glycoprotein endo-beta-N-acetylglucosaminidase",2,2729399.39466178
"Ga0193898_10496_2754412434","2754412434","Bacteroidetes;;;;;","translation elongation factor 2 (EF-2/EF-G)",2,520283244.36788
"Ga0193898_10555_2754412434","2754412434","Bacteroidetes;;;;;","phosphomannomutase",2,37582949.1415639
"Ga0193898_10584_2754412434","2754412434","Bacteroidetes;;;;;","MFS superfamily sulfate permease-like transporter",2,12267603.4793736
"Ga0193898_10623_2754412434","2754412434","Bacteroidetes;;;;;","dipeptidyl aminopeptidase/acylaminoacyl peptidase",2,29314268.5696844
"Ga0193898_10626_2754412434","2754412434","Bacteroidetes;;;;;","outer membrane protein with beta-barrel domain",2,26918373.4506611
"Ga0193898_10632_2754412434","2754412434","Bacteroidetes;;;;;","hypothetical protein",2,8744185.3246723
"Ga0193898_10743_2754412434","2754412434","Bacteroidetes;;;;;","SSU ribosomal protein S7P",2,142695617.612109
"Ga0193898_10773_2754412434","2754412434","Bacteroidetes;;;;;","hypothetical protein",1,304469719.527869
"Ga0193898_10805_2754412434","2754412434","Bacteroidetes;;;;;","gliding motility-associated-like protein",1,23697329.3396663
"Ga0193898_10823_2754412434","2754412434","Bacteroidetes;;;;;","oxygen-independent coproporphyrinogen-3 oxidase",2,4890431.12272018
"Ga0193898_10912_2754412434","2754412434","Bacteroidetes;;;;;","ATP-dependent Lon protease",2,22126111.1029459
"Ga0193898_10924_2754412434","2754412434","Bacteroidetes;;;;;","L-proline dehydrogenase",2,38407655.455818
"Ga0193898_10947_2754412434","2754412434","Bacteroidetes;;;;;","para-aminobenzoate synthetase component 1",2,12134757.8782447
"Ga0193898_10982_2754412434","2754412434","Bacteroidetes;;;;;","acyl-[acyl-carrier-protein]--UDP-N-acetylglucosamine O-acyltransferase",2,76830158.111928
"Ga0193898_10994_2754412434","2754412434","Bacteroidetes;;;;;","uncharacterized protein DUF4954",2,40395647.8039098
"Ga0193898_10995_2754412434","2754412434","Bacteroidetes;;;;;","glutamine--fructose-6-phosphate transaminase",8,50739081.7454868
"Ga0193898_11055_2754412434","2754412434","Bacteroidetes;;;;;","hypothetical protein",2,9739970.76825741
"Ga0193898_11133_2754412434","2754412434","Bacteroidetes;;;;;","uncharacterized integral membrane protein (TIGR00698 family)",8,4415278.57041395
"Ga0193898_11158_2754412434","2754412434","Bacteroidetes;;;;;","predicted secreted protein (Por secretion system target)",2,9223971.82225631
"Ga0193898_11284_2754412434","2754412434","Bacteroidetes;;;;;","tetratricopeptide repeat protein",2,31801874.19165
"Ga0193898_11303_2754412434","2754412434","Bacteroidetes;;;;;","phospho-acceptor domain-containing protein",2,13209419.0568729
"Ga0193898_11672_2754412434","2754412434","Bacteroidetes;;;;;","glycosyltransferase involved in cell wall biosynthesis",2,16442867.9788001
"Ga0193898_11802_2754412434","2754412434","Bacteroidetes;;;;;","glycosyl hydrolase family 28",2,10368873.6348185
"Ga0193898_12191_2754412434","2754412434","Bacteroidetes;;;;;","DNA (cytosine-5)-methyltransferase 1",2,8905160.94284498
"Ga0193901_100137_2754412432","2754412432","Proteobacteria;Alphaproteobacteria;;;;","isoleucyl-tRNA synthetase",1,45780910.9874986
"Ga0193901_100155_2754412432","2754412432","Proteobacteria;Alphaproteobacteria;;;;","2",3,7726318.31333656
"Ga0193901_10016_2754412432","2754412432","Proteobacteria;Alphaproteobacteria;;;;","ATP synthase F0 subcomplex A subunit",3,40315917.9394584
"Ga0193901_100226_2754412432","2754412432","Proteobacteria;Alphaproteobacteria;;;;","peptidyl-prolyl cis-trans isomerase C",1,55842827.3784077
"Ga0193901_100276_2754412432","2754412432","Proteobacteria;Alphaproteobacteria;;;;","hypothetical protein",1,30011817.6907687
"Ga0193901_100289_2754412432","2754412432","Proteobacteria;Alphaproteobacteria;;;;","broad specificity phosphatase PhoE",2,15063463.6183093
"Ga0193901_100354_2754412432","2754412432","Proteobacteria;Alphaproteobacteria;;;;","LysR family transcriptional regulator",1,9828757.3968033
"Ga0193901_10044_2754412432","2754412432","Proteobacteria;Alphaproteobacteria;;;;","thioredoxin",1,9979890.37343125
"Ga0193901_100454_2754412432","2754412432","Proteobacteria;Alphaproteobacteria;;;;","threonylcarbamoyladenosine tRNA methylthiotransferase MtaB",1,3158298.8098919
"Ga0193901_100510_2754412432","2754412432","Proteobacteria;Alphaproteobacteria;;;;","hypothetical protein",1,18344727.8487991
"Ga0193901_100520_2754412432","2754412432","Proteobacteria;Alphaproteobacteria;;;;","flagellar basal-body rod protein FlgF",3,21543091.715676
"Ga0193901_10054_2754412432","2754412432","Proteobacteria;Alphaproteobacteria;;;;","predicted O-linked N-acetylglucosamine transferase (SPINDLY family)",1,15755987.2684854
"Ga0193901_100548_2754412432","2754412432","Proteobacteria;Alphaproteobacteria;;;;","flagellar hook-length control protein FliK",3,27834582.9342002
"Ga0193901_100615_2754412432","2754412432","Proteobacteria;Alphaproteobacteria;;;;","NADP-dependent 3-hydroxy acid dehydrogenase YdfG",3,9857612.42688414
"Ga0193901_100621_2754412432","2754412432","Proteobacteria;Alphaproteobacteria;;;;","aspartate/methionine/tyrosine aminotransferase",4,7261277.44586409
"Ga0193901_100656_2754412432","2754412432","Proteobacteria;Alphaproteobacteria;;;;","myo-inositol-1(or 4)-monophosphatase",3,11136894.8562734
"Ga0193901_100736_2754412432","2754412432","Proteobacteria;Alphaproteobacteria;;;;","tRNA-U16",1,8653842.84985132
"Ga0193901_100759_2754412432","2754412432","Proteobacteria;Alphaproteobacteria;;;;","geranylgeranyl diphosphate synthase type II",3,10862344.7929387
"Ga0193901_100815_2754412432","2754412432","Proteobacteria;Alphaproteobacteria;;;;","cytochrome c oxidase subunit 3",1,120517585.917313
"Ga0193901_100824_2754412432","2754412432","Proteobacteria;Alphaproteobacteria;;;;","peroxiredoxin",8,86848191.338752
"Ga0193901_100913_2754412432","2754412432","Proteobacteria;Alphaproteobacteria;;;;","hypothetical protein",3,81223340.1120888
"Ga0193901_100919_2754412432","2754412432","Proteobacteria;Alphaproteobacteria;;;;","hypothetical protein",1,15382192.4561613
"Ga0193901_101010_2754412432","2754412432","Proteobacteria;Alphaproteobacteria;;;;","uncharacterized protein DUF3833",1,5788385.99312743
"Ga0193901_101040_2754412432","2754412432","Proteobacteria;Alphaproteobacteria;;;;","predicted amidohydrolase",3,8650029.81362537
"Ga0193901_101065_2754412432","2754412432","Proteobacteria;Alphaproteobacteria;;;;","aconitase",3,222230183.715264
"Ga0193901_101066_2754412432","2754412432","Proteobacteria;Alphaproteobacteria;;;;","enamine deaminase RidA (YjgF/YER057c/UK114 family)",1,3816075.11107165
"Ga0193901_101110_2754412432","2754412432","Proteobacteria;Alphaproteobacteria;;;;","ATP synthase F1 subcomplex delta subunit",3,50732322.6395344
"Ga0193901_101116_2754412432","2754412432","Proteobacteria;Alphaproteobacteria;;;;","heterotetrameric sarcosine oxidase beta subunit",1,27284825.6121621
"Ga0193901_10112_2754412432","2754412432","Proteobacteria;Alphaproteobacteria;;;;","Fur family zinc uptake transcriptional regulator",1,4984086.06723862
"Ga0193901_101120_2754412432","2754412432","Proteobacteria;Alphaproteobacteria;;;;","3-hydroxyisobutyrate dehydrogenase/2-hydroxy-3-oxopropionate reductase",2,23024445.2738403
"Ga0193901_101214_2754412432","2754412432","Proteobacteria;Alphaproteobacteria;;;;","geranylgeranyl reductase",3,12663219.7160198
"Ga0193901_101223_2754412432","2754412432","Proteobacteria;Alphaproteobacteria;;;;","Mg-protoporphyrin IX methyltransferase",3,19817270.4433425
"Ga0193901_101226_2754412432","2754412432","Proteobacteria;Alphaproteobacteria;;;;","PH (Pleckstrin Homology) domain-containing protein",3,42558772.4746245
"Ga0193901_101234_2754412432","2754412432","Proteobacteria;Alphaproteobacteria;;;;","ribulose-5-phosphate 3-epimerase",3,8250874.25533451
"Ga0193901_10125_2754412432","2754412432","Proteobacteria;Alphaproteobacteria;;;;","cytochrome c",8,141815742.642584
"Ga0193901_101321_2754412432","2754412432","Proteobacteria;Alphaproteobacteria;;;;","uncharacterized protein (DUF2336 family)",5,5138946.17156712
"Ga0193901_101414_2754412432","2754412432","Proteobacteria;Alphaproteobacteria;;;;","Uma2 family endonuclease",5,3323423.73765228
"Ga0193901_101416_2754412432","2754412432","Proteobacteria;Alphaproteobacteria;;;;","glutathione S-transferase",3,6753213.1099776
"Ga0193901_10144_2754412432","2754412432","Proteobacteria;Alphaproteobacteria;;;;","aspartate carbamoyltransferase",1,7265688.15627497
"Ga0193901_101529_2754412432","2754412432","Proteobacteria;Alphaproteobacteria;;;;","aminopeptidase N",1,11959991.9773098
"Ga0193901_101534_2754412432","2754412432","Proteobacteria;Alphaproteobacteria;;;;","xanthine dehydrogenase small subunit",3,9299792.99304953
"Ga0193901_10172_2754412432","2754412432","Proteobacteria;Alphaproteobacteria;;;;","CarD family transcriptional regulator",1,47315952.0771477
"Ga0193901_101736_2754412432","2754412432","Proteobacteria;Alphaproteobacteria;;;;","transcription termination factor Rho",1,27109643.7348458
"Ga0193901_101827_2754412432","2754412432","Proteobacteria;Alphaproteobacteria;;;;","membrane fusion protein (multidrug efflux system)",8,51056027.6255386
"Ga0193901_102229_2754412432","2754412432","Proteobacteria;Alphaproteobacteria;;;;","phasin",1,266148504.509308
"Ga0193901_10223_2754412432","2754412432","Proteobacteria;Alphaproteobacteria;;;;","enoyl-[acyl-carrier-protein] reductase [NADH]",1,13036646.2909557
"Ga0193901_102231_2754412432","2754412432","Proteobacteria;Alphaproteobacteria;;;;","glycolate oxidase",2,8010379.66433442
"Ga0193901_102321_2754412432","2754412432","Proteobacteria;Alphaproteobacteria;;;;","RND family efflux transporter MFP subunit",2,45022696.4220096
"Ga0193901_10237_2754412432","2754412432","Proteobacteria;Alphaproteobacteria;;;;","DNA replication and repair protein RadA",5,7047806.48026047
"Ga0193901_10238_2754412432","2754412432","Proteobacteria;Alphaproteobacteria;;;;","membrane protein required for colicin V production",1,18698300.2894512
"Ga0193901_102410_2754412432","2754412432","Proteobacteria;Alphaproteobacteria;;;;","integration host factor subunit beta",1,9368082.52630128
"Ga0193901_102423_2754412432","2754412432","Proteobacteria;Alphaproteobacteria;;;;","signal transduction histidine kinase",2,11321344.1655729
"Ga0193901_102614_2754412432","2754412432","Proteobacteria;Alphaproteobacteria;;;;","fatty-acyl-CoA synthase",3,9090965.98943789
"Ga0193901_10282_2754412432","2754412432","Proteobacteria;Alphaproteobacteria;;;;","hypothetical protein",1,59156918.95671
"Ga0193901_102825_2754412432","2754412432","Proteobacteria;Alphaproteobacteria;;;;","mannose-1-phosphate guanylyltransferase/mannose-6-phosphate isomerase",3,14493335.6440263
"Ga0193901_103912_2754412432","2754412432","Proteobacteria;Alphaproteobacteria;;;;","ATP-dependent Clp protease ATP-binding subunit ClpA",1,40385427.3793179
"Ga0193901_103914_2754412432","2754412432","Proteobacteria;Alphaproteobacteria;;;;","phasin protein",1,712699760.879672
"Ga0193901_10417_2754412432","2754412432","Proteobacteria;Alphaproteobacteria;;;;","HPP family protein",0,7488652.03493959
"Ga0193901_10437_2754412432","2754412432","Proteobacteria;Alphaproteobacteria;;;;","RNA polymerase RpoN-/SigL-like sigma 54 subunit",1,9858410.24484495
"Ga0193901_104415_2754412432","2754412432","Proteobacteria;Alphaproteobacteria;;;;","NAD(P)-dependent dehydrogenase (short-subunit alcohol dehydrogenase family)",8,14536153.1603767
"Ga0193901_10455_2754412432","2754412432","Proteobacteria;Alphaproteobacteria;;;;","dipeptide transport system permease protein",3,2763427.78965329
"Ga0193901_10474_2754412432","2754412432","Proteobacteria;Alphaproteobacteria;;;;","XRE family transcriptional regulator",3,4191855.32715443
"Ga0193901_105416_2754412432","2754412432","Proteobacteria;Alphaproteobacteria;;;;","NAD/NADP transhydrogenase beta subunit",2,56324076.8311331
"Ga0193901_10562_2754412432","2754412432","Proteobacteria;Alphaproteobacteria;;;;","TetR family transcriptional regulator",8,5090585.66730354
"Ga0193901_10642_2754412432","2754412432","Proteobacteria;Alphaproteobacteria;;;;","3-deoxy-manno-octulosonate cytidylyltransferase (CMP-KDO synthetase)",3,7102572.39044266
"Ga0193901_10678_2754412432","2754412432","Proteobacteria;Alphaproteobacteria;;;;","addiction module HigA family antidote",1,11335986.0052155
"Ga0193901_10692_2754412432","2754412432","Proteobacteria;Alphaproteobacteria;;;;","succinyl-CoA synthetase (ADP-forming) alpha subunit",4,64860163.6271301
"Ga0193901_10693_2754412432","2754412432","Proteobacteria;Alphaproteobacteria;;;;","succinyl-CoA synthetase (ADP-forming) beta subunit",3,91856877.6129907
"Ga0193901_10694_2754412432","2754412432","Proteobacteria;Alphaproteobacteria;;;;","malate dehydrogenase (NAD)",3,148231445.2029
"Ga0193901_10714_2754412432","2754412432","Proteobacteria;Alphaproteobacteria;;;;","peptide/nickel transport system substrate-binding protein",3,13981685.0538421
"Ga0193901_10793_2754412432","2754412432","Proteobacteria;Alphaproteobacteria;;;;","uncharacterized protein DUF4214",1,4987374.35009939
"Ga0193901_10963_2754412432","2754412432","Proteobacteria;Alphaproteobacteria;;;;","hypothetical protein",1,12909702.5784626
"Ga0193901_11052_2754412432","2754412432","Proteobacteria;Alphaproteobacteria;;;;","UDP-N-acetylmuramyl pentapeptide phosphotransferase/UDP-N-acetylglucosamine-1-phosphate transferase",3,35282670.4160254
"Ga0193904_101103_2754412436","2754412436","Actinobacteria;Actinobacteria;Actinomicrobiales;acI;acI-B;","guanylate kinase",2,9370534.41104223
"Ga0193904_10120_2754412436","2754412436","Actinobacteria;Actinobacteria;Actinomicrobiales;acI;acI-B;","predicted ArsR family transcriptional regulator",2,22482583.6929526
"Ga0193904_10121_2754412436","2754412436","Actinobacteria;Actinobacteria;Actinomicrobiales;acI;acI-B;","iron-regulated ABC transporter membrane component SufB",1,77508230.3314468
"Ga0193904_10122_2754412436","2754412436","Actinobacteria;Actinobacteria;Actinomicrobiales;acI;acI-B;","iron-regulated ABC transporter permease protein SufD",2,25132097.2759253
"Ga0193904_10299_2754412436","2754412436","Actinobacteria;Actinobacteria;Actinomicrobiales;acI;acI-B;","cysteine synthase",14,17755967.3624152
"Ga0193904_10429_2754412436","2754412436","Actinobacteria;Actinobacteria;Actinomicrobiales;acI;acI-B;","fructokinase",3,12422021.6814451
"Ga0193904_10434_2754412436","2754412436","Actinobacteria;Actinobacteria;Actinomicrobiales;acI;acI-B;","HlyD family secretion protein",2,160698295.35329
"Ga0193904_10521_2754412436","2754412436","Actinobacteria;Actinobacteria;Actinomicrobiales;acI;acI-B;","aspartate semialdehyde dehydrogenase",2,29131161.0733257
"Ga0193904_10822_2754412436","2754412436","Actinobacteria;Actinobacteria;Actinomicrobiales;acI;acI-B;","L-threonine synthase",1,10344190.6787625
"Ga0193904_10830_2754412436","2754412436","Actinobacteria;Actinobacteria;Actinomicrobiales;acI;acI-B;","O-succinylhomoserine sulfhydrylase",1,14966069.4032421
"Ga0193904_10925_2754412436","2754412436","Actinobacteria;Actinobacteria;Actinomicrobiales;acI;acI-B;","hypothetical protein",1,13236399.9090787
"Ga0193904_11029_2754412436","2754412436","Actinobacteria;Actinobacteria;Actinomicrobiales;acI;acI-B;","cystathionine gamma-synthase",1,10782004.1024148
"Ga0193904_11123_2754412436","2754412436","Actinobacteria;Actinobacteria;Actinomicrobiales;acI;acI-B;","serine/threonine-protein kinase",1,7251632.19587498
"Ga0193904_1129_2754412436","2754412436","Actinobacteria;Actinobacteria;Actinomicrobiales;acI;acI-B;","glyoxalase-like protein",1,14615284.2301035
"Ga0193904_1188_2754412436","2754412436","Actinobacteria;Actinobacteria;Actinomicrobiales;acI;acI-B;","peptidase S51-like protein",2,9834596.89126442
"Ga0193904_11911_2754412436","2754412436","Actinobacteria;Actinobacteria;Actinomicrobiales;acI;acI-B;","single-strand binding protein",1,144552488.282166
"Ga0193904_12214_2754412436","2754412436","Actinobacteria;Actinobacteria;Actinomicrobiales;acI;acI-B;","DNA polymerase III beta subunit",2,43558239.0232579
"Ga0193904_12215_2754412436","2754412436","Actinobacteria;Actinobacteria;Actinomicrobiales;acI;acI-B;","chromosomal replication initiator protein DnaA",2,12595493.0380842
"Ga0193907_100610_2754412438","2754412438","Proteobacteria;Alphaproteobacteria;;;;","amino acid/amide ABC transporter ATP-binding protein 1 (HAAT family)",1,17976792.760172
"Ga0193907_10067_2754412438","2754412438","Proteobacteria;Alphaproteobacteria;;;;","4-hydroxyproline epimerase",1,11692984.7448834
"Ga0193907_10069_2754412438","2754412438","Proteobacteria;Alphaproteobacteria;;;;","branched-chain amino acid transport system permease protein",3,32306906.136612
"Ga0193907_101831_2754412438","2754412438","Proteobacteria;Alphaproteobacteria;;;;","hypothetical protein",2,6544338.84803641
"Ga0193907_101931_2754412438","2754412438","Proteobacteria;Alphaproteobacteria;;;;","cytochrome c556",8,20399393.2419138
"Ga0193907_10276_2754412438","2754412438","Proteobacteria;Alphaproteobacteria;;;;","uncharacterized protein DUF2384",3,6245406.81881972
"Ga0193907_102912_2754412438","2754412438","Proteobacteria;Alphaproteobacteria;;;;","ABC-type spermidine/putrescine transport system permease subunit II",1,11242906.5187578
"Ga0193907_10298_2754412438","2754412438","Proteobacteria;Alphaproteobacteria;;;;","penicillin amidase",1,7050633.48203078
"Ga0193907_103010_2754412438","2754412438","Proteobacteria;Alphaproteobacteria;;;;","amino acid ABC transporter substrate-binding protein (PAAT family)",3,39685848.9918665
"Ga0193907_104812_2754412438","2754412438","Proteobacteria;Alphaproteobacteria;;;;","DNA-binding protein HU-beta",1,90660859.8126726
"Ga0193907_105012_2754412438","2754412438","Proteobacteria;Alphaproteobacteria;;;;","glycosyl transferase family 4",1,11047600.245039
"Ga0193907_10616_2754412438","2754412438","Proteobacteria;Alphaproteobacteria;;;;","hypothetical protein",1,35409447.7777574
"Ga0193907_10651_2754412438","2754412438","Proteobacteria;Alphaproteobacteria;;;;","ATP-binding cassette subfamily C protein",1,156095237.225839
"Ga0193907_10729_2754412438","2754412438","Proteobacteria;Alphaproteobacteria;;;;","biotin carboxyl carrier protein /biotin carboxylase",3,19650133.2573503
"Ga0193907_10737_2754412438","2754412438","Proteobacteria;Alphaproteobacteria;;;;","xanthine dehydrogenase molybdenum binding subunit apoprotein",1,51690896.6443268
"Ga0193907_10762_2754412438","2754412438","Proteobacteria;Alphaproteobacteria;;;;","pyrroloquinoline quinone biosynthesis protein B",3,20497289.434404
"Ga0193907_10861_2754412438","2754412438","Proteobacteria;Alphaproteobacteria;;;;","5-guanidino-2-oxopentanoate decarboxylase",3,3682875.44504045
"Ga0193907_10922_2754412438","2754412438","Proteobacteria;Alphaproteobacteria;;;;","precorrin-6A reductase",1,6451423.44261707
"Ga0193907_11352_2754412438","2754412438","Proteobacteria;Alphaproteobacteria;;;;","subtilase family protein",6,5269431.67089741
"Ga0197428_100535_2754412668","2754412668","Armatimonadetes;;;;;","hypothetical protein",3,11900353.347403
"Ga0197428_100735_2754412668","2754412668","Armatimonadetes;;;;;","hypothetical protein",2,13262510.15991
"Ga0197428_100934_2754412668","2754412668","Armatimonadetes;;;;;","signal transduction histidine kinase",1,94358338.3692631
