"Gene","Genome","Taxonomy","Product","Cluster","Totals"
"TE913DRAFT_00705_2582580649","2582580649","Proteobacteria;Betaproteobacteria;Methylophilales;;;","MoxR-like ATPases",1,508204.552348653
"TE913DRAFT_00721_2582580649","2582580649","Proteobacteria;Betaproteobacteria;Methylophilales;;;","Predicted metal-binding",1,1129688.8192581
"TE913DRAFT_00722_2582580649","2582580649","Proteobacteria;Betaproteobacteria;Methylophilales;;;","ribosomal protein L32",1,277085.135270267
"TE913DRAFT_00724_2582580649","2582580649","Proteobacteria;Betaproteobacteria;Methylophilales;;;","3-oxoacyl-[acyl-carrier-protein] synthase III (EC 2.3.1.41)",1,442166.03801282
"TE913DRAFT_00726_2582580649","2582580649","Proteobacteria;Betaproteobacteria;Methylophilales;;;","3-oxoacyl-[acyl-carrier-protein] reductase (EC 1.1.1.100)",1,290409.44141223
"TE913DRAFT_00748_2582580649","2582580649","Proteobacteria;Betaproteobacteria;Methylophilales;;;","DNA polymerase III",1,428091.731603646
"TE913DRAFT_00755_2582580649","2582580649","Proteobacteria;Betaproteobacteria;Methylophilales;;;","fumarase",1,329872.758453711
"TE913DRAFT_00758_2582580649","2582580649","Proteobacteria;Betaproteobacteria;Methylophilales;;;","Uncharacterized protein conserved in bacteria",1,357253.708569663
"TE913DRAFT_00759_2582580649","2582580649","Proteobacteria;Betaproteobacteria;Methylophilales;;;","PEP-utilising enzyme",1,418271.802435484
"TE913DRAFT_00760_2582580649","2582580649","Proteobacteria;Betaproteobacteria;Methylophilales;;;","phosphoenolpyruvate synthase (EC 2.7.9.2)",1,1672742.26678499
"TE913DRAFT_00762_2582580649","2582580649","Proteobacteria;Betaproteobacteria;Methylophilales;;;","3-hexulose-6-phosphate synthase (EC 4.1.2.43)",1,18276861.5809237
"TE913DRAFT_00763_2582580649","2582580649","Proteobacteria;Betaproteobacteria;Methylophilales;;;","3-hexulose-6-phosphate isomerase (EC 5.3.1.27)",1,1660744.70348311
"TE913DRAFT_00770_2582580649","2582580649","Proteobacteria;Betaproteobacteria;Methylophilales;;;","electron transport complex",1,281516.412746351
"TE913DRAFT_00777_2582580649","2582580649","Proteobacteria;Betaproteobacteria;Methylophilales;;;","Protein of unknown function (DUF721)",2,113271.07389413
"TE913DRAFT_00779_2582580649","2582580649","Proteobacteria;Betaproteobacteria;Methylophilales;;;","vacuolar-type H(+)-translocating pyrophosphatase",2,5988866.58485982
"TE913DRAFT_00780_2582580649","2582580649","Proteobacteria;Betaproteobacteria;Methylophilales;;;","phosphoribosylaminoimidazole-succinocarboxamide synthase (EC 6.3.2.6)",1,146444.51135277
"TE913DRAFT_00783_2582580649","2582580649","Proteobacteria;Betaproteobacteria;Methylophilales;;;","transketolase (EC 2.2.1.1)",1,4227282.3555662
"TE913DRAFT_00787_2582580649","2582580649","Proteobacteria;Betaproteobacteria;Methylophilales;;;","N-acetylglutamate kinase (EC 2.7.2.8)",1,282596.672541565
"TE913DRAFT_00812_2582580649","2582580649","Proteobacteria;Betaproteobacteria;Methylophilales;;;","Ammonia permease",2,988254.382295607
"TE913DRAFT_00815_2582580649","2582580649","Proteobacteria;Betaproteobacteria;Methylophilales;;;","ABC-type multidrug transport system",1,147733.90222642
"TE913DRAFT_00831_2582580649","2582580649","Proteobacteria;Betaproteobacteria;Methylophilales;;;","translation elongation factor P",1,544313.550412454
"TE913DRAFT_00840_2582580649","2582580649","Proteobacteria;Betaproteobacteria;Methylophilales;;;","Protein of unknown function (DUF989)",1,2707566.45076883
"TE913DRAFT_00841_2582580649","2582580649","Proteobacteria;Betaproteobacteria;Methylophilales;;;","acetylornithine aminotransferase apoenzyme (EC 2.6.1.11)",2,772103.906595624
NA,NA,NA,NA,1,NA
"TE913DRAFT_00871_2582580649","2582580649","Proteobacteria;Betaproteobacteria;Methylophilales;;;","signal recognition particle-docking protein FtsY",1,187614.311726737
"TE913DRAFT_00882_2582580649","2582580649","Proteobacteria;Betaproteobacteria;Methylophilales;;;","ABC-type uncharacterized transport system",1,698175.467706732
"TE913DRAFT_00887_2582580649","2582580649","Proteobacteria;Betaproteobacteria;Methylophilales;;;","4-diphosphocytidyl-2-C-methyl-D-erythritol kinase (EC 2.7.1.148)",1,827039.613616652
"TE913DRAFT_00890_2582580649","2582580649","Proteobacteria;Betaproteobacteria;Methylophilales;;;","ribose-phosphate pyrophosphokinase",1,1043865.43532207
"TE913DRAFT_00891_2582580649","2582580649","Proteobacteria;Betaproteobacteria;Methylophilales;;;","ribosomal protein L25",1,2016841.73125664
"TE913DRAFT_00903_2582580649","2582580649","Proteobacteria;Betaproteobacteria;Methylophilales;;;","Putative Mg2+ and Co2+ transporter CorC",1,174465.151054694
"TE913DRAFT_00911_2582580649","2582580649","Proteobacteria;Betaproteobacteria;Methylophilales;;;","Uncharacterized protein SCO1/SenC/PrrC",2,213145.405937319
"TE913DRAFT_00926_2582580649","2582580649","Proteobacteria;Betaproteobacteria;Methylophilales;;;","Surface lipoprotein",2,2822387.52190966
"TE913DRAFT_00941_2582580649","2582580649","Proteobacteria;Betaproteobacteria;Methylophilales;;;","leucyl-tRNA synthetase (EC 6.1.1.4)",1,680665.037729052
"TE913DRAFT_00969_2582580649","2582580649","Proteobacteria;Betaproteobacteria;Methylophilales;;;","hypothetical protein",1,161646.03004448
"TE913DRAFT_01000_2582580649","2582580649","Proteobacteria;Betaproteobacteria;Methylophilales;;;","alkyl hydroperoxide reductase subunit F",1,576667.475346752
NA,NA,NA,NA,1,NA
"TE913DRAFT_01030_2582580649","2582580649","Proteobacteria;Betaproteobacteria;Methylophilales;;;","SSU ribosomal protein S2P",1,974612.831639709
"TE913DRAFT_01031_2582580649","2582580649","Proteobacteria;Betaproteobacteria;Methylophilales;;;","translation elongation factor Ts",1,813212.25067847
"TE913DRAFT_01042_2582580649","2582580649","Proteobacteria;Betaproteobacteria;Methylophilales;;;","replicative DNA helicase",1,773627.759393824
"TE913DRAFT_01043_2582580649","2582580649","Proteobacteria;Betaproteobacteria;Methylophilales;;;","LSU ribosomal protein L9P",1,846539.847773907
"TE913DRAFT_01080_2582580649","2582580649","Proteobacteria;Betaproteobacteria;Methylophilales;;;","Cytochrome oxidase assembly factor",1,746917.884610343
"TE913DRAFT_01082_2582580649","2582580649","Proteobacteria;Betaproteobacteria;Methylophilales;;;","cytochrome c oxidase",1,8250513.80106075
"TE913DRAFT_01102_2582580649","2582580649","Proteobacteria;Betaproteobacteria;Methylophilales;;;","Cytochrome c551/c552",1,2132222.20093301
"TE913DRAFT_01103_2582580649","2582580649","Proteobacteria;Betaproteobacteria;Methylophilales;;;","Amino acid transporters",2,770831.619173264
"TH02062DRAFT_02611_2593339178","2593339178","Proteobacteria;Gammaproteobacteria;Methylococcales;;;","NADH-Ubiquinone/plastoquinone (complex I)",6,92860.5854362285
"TH02519DRAFT_00052_2593339181","2593339181","Verrucomicrobia;Opitutae;[Blank];;;","hypothetical protein",1,197402.298976798
"TH02519DRAFT_00059_2593339181","2593339181","Verrucomicrobia;Opitutae;[Blank];;;","aspartate kinase (EC 2.7.2.4)",1,668013.611871809
"TH02519DRAFT_00062_2593339181","2593339181","Verrucomicrobia;Opitutae;[Blank];;;","D-3-phosphoglycerate dehydrogenase",1,1557787.9018866
"TH02519DRAFT_00063_2593339181","2593339181","Verrucomicrobia;Opitutae;[Blank];;;","Cation/multidrug efflux pump",1,676437.104366339
"TH02519DRAFT_00071_2593339181","2593339181","Verrucomicrobia;Opitutae;[Blank];;;","Bacterial nucleoid DNA-binding protein",1,821503.463828025
"TH02519DRAFT_00078_2593339181","2593339181","Verrucomicrobia;Opitutae;[Blank];;;","ribosomal protein L28",1,1318893.09023782
"TH02519DRAFT_00079_2593339181","2593339181","Verrucomicrobia;Opitutae;[Blank];;;","beta-ketoacyl-acyl-carrier-protein synthase II",2,504356.3835168
"TH02519DRAFT_00080_2593339181","2593339181","Verrucomicrobia;Opitutae;[Blank];;;","acyl carrier protein",1,661314.844130061
"TH02519DRAFT_00083_2593339181","2593339181","Verrucomicrobia;Opitutae;[Blank];;;","pseudouridine synthase",2,233409.234773086
"TH02519DRAFT_00087_2593339181","2593339181","Verrucomicrobia;Opitutae;[Blank];;;","ADP-L-glycero-D-manno-heptose-6-epimerase",5,108409.81333798
"TH02519DRAFT_00102_2593339181","2593339181","Verrucomicrobia;Opitutae;[Blank];;;","5-keto 4-deoxyuronate isomerase",2,445429.700110259
"TH02519DRAFT_00136_2593339181","2593339181","Verrucomicrobia;Opitutae;[Blank];;;","exodeoxyribonuclease III",1,80284.2534718684
"TH02519DRAFT_00150_2593339181","2593339181","Verrucomicrobia;Opitutae;[Blank];;;","citrate synthase (EC 2.3.3.1)",1,1082265.31295313
"TH02519DRAFT_00151_2593339181","2593339181","Verrucomicrobia;Opitutae;[Blank];;;","imidazole glycerol phosphate synthase",2,138920.158678971
"TH02519DRAFT_00152_2593339181","2593339181","Verrucomicrobia;Opitutae;[Blank];;;","imidazoleglycerol-phosphate dehydratase (EC 4.2.1.19)",1,341016.077712277
"TH02519DRAFT_00153_2593339181","2593339181","Verrucomicrobia;Opitutae;[Blank];;;","histidinol-phosphate aminotransferase",2,144844.305000575
"TH02519DRAFT_00154_2593339181","2593339181","Verrucomicrobia;Opitutae;[Blank];;;","histidinol dehydrogenase",1,313627.208262042
"TH02519DRAFT_00155_2593339181","2593339181","Verrucomicrobia;Opitutae;[Blank];;;","GMP synthase (glutamine-hydrolyzing)",2,288830.505890084
"TH02519DRAFT_00159_2593339181","2593339181","Verrucomicrobia;Opitutae;[Blank];;;","ribosomal protein S4",1,2860973.21371908
"TH02519DRAFT_00160_2593339181","2593339181","Verrucomicrobia;Opitutae;[Blank];;;","30S ribosomal protein S11",1,2620088.51236487
"TH02519DRAFT_00162_2593339181","2593339181","Verrucomicrobia;Opitutae;[Blank];;;","methionine aminopeptidase",2,2656863.5780732
"TH02519DRAFT_00164_2593339181","2593339181","Verrucomicrobia;Opitutae;[Blank];;;","protein translocase subunit secY/sec61 alpha",1,3708518.36446636
"TH02519DRAFT_00181_2593339181","2593339181","Verrucomicrobia;Opitutae;[Blank];;;","Ribosomal protein L23",1,704307.809355776
"TH02519DRAFT_00185_2593339181","2593339181","Verrucomicrobia;Opitutae;[Blank];;;","translation elongation factor EF-G",1,13168978.5432156
"TH02519DRAFT_00186_2593339181","2593339181","Verrucomicrobia;Opitutae;[Blank];;;","ribosomal protein S7",1,3183414.19725711
"TH02519DRAFT_00193_2593339181","2593339181","Verrucomicrobia;Opitutae;[Blank];;;","ribosomal protein L1",1,2479259.3236514
"TH02519DRAFT_00195_2593339181","2593339181","Verrucomicrobia;Opitutae;[Blank];;;","transcription antitermination protein nusG",1,2035848.86034133
"TH02519DRAFT_00197_2593339181","2593339181","Verrucomicrobia;Opitutae;[Blank];;;","translation elongation factor TU",1,15188280.8539588
"TH02519DRAFT_00209_2593339181","2593339181","Verrucomicrobia;Opitutae;[Blank];;;","Outer membrane protein and related peptidoglycan-associated (lipo)proteins",2,2018727.69785204
"TH02519DRAFT_00217_2593339181","2593339181","Verrucomicrobia;Opitutae;[Blank];;;","malonyl CoA-acyl carrier protein transacylase",2,432205.801869548
"TH02519DRAFT_00219_2593339181","2593339181","Verrucomicrobia;Opitutae;[Blank];;;","signal peptidase I",1,329574.730068823
"TH02519DRAFT_00235_2593339181","2593339181","Verrucomicrobia;Opitutae;[Blank];;;","dTDP-glucose 4",2,377595.775220153
"TH02519DRAFT_00247_2593339181","2593339181","Verrucomicrobia;Opitutae;[Blank];;;","Nucleoside-diphosphate-sugar epimerases",2,145575.043380769
"TH02519DRAFT_00284_2593339181","2593339181","Verrucomicrobia;Opitutae;[Blank];;;","chaperone protein DnaK",1,1745392.30032068
"TH02519DRAFT_00292_2593339181","2593339181","Verrucomicrobia;Opitutae;[Blank];;;","hypothetical protein",2,647891.352644361
"TH02519DRAFT_00305_2593339181","2593339181","Verrucomicrobia;Opitutae;[Blank];;;","Outer membrane receptor proteins",2,4605615.00307369
"TH02519DRAFT_00344_2593339181","2593339181","Verrucomicrobia;Opitutae;[Blank];;;","phosphopyruvate hydratase",1,1901160.9777243
"TH02519DRAFT_00349_2593339181","2593339181","Verrucomicrobia;Opitutae;[Blank];;;","ATPase",2,144978.754695696
"TH02519DRAFT_00356_2593339181","2593339181","Verrucomicrobia;Opitutae;[Blank];;;","ketol-acid reductoisomerase (EC 1.1.1.86)",1,2921821.92192887
"TH02519DRAFT_00366_2593339181","2593339181","Verrucomicrobia;Opitutae;[Blank];;;","ribosome-associated GTPase EngA",1,377230.552161006
"TH02519DRAFT_00370_2593339181","2593339181","Verrucomicrobia;Opitutae;[Blank];;;","ParB/RepB/Spo0J family partition protein",2,459393.986378568
"TH02519DRAFT_00373_2593339181","2593339181","Verrucomicrobia;Opitutae;[Blank];;;","Ribbon-helix-helix protein",1,1316289.67451218
"TH02519DRAFT_00374_2593339181","2593339181","Verrucomicrobia;Opitutae;[Blank];;;","Aspartate/tyrosine/aromatic aminotransferase",2,998696.229097258
"TH02519DRAFT_00383_2593339181","2593339181","Verrucomicrobia;Opitutae;[Blank];;;","hypothetical protein",1,1007014.79372958
"TH02519DRAFT_00428_2593339181","2593339181","Verrucomicrobia;Opitutae;[Blank];;;","Uncharacterized protein conserved in bacteria",2,359647.361177233
"TH02519DRAFT_00442_2593339181","2593339181","Verrucomicrobia;Opitutae;[Blank];;;","Aerobic-type carbon monoxide dehydrogenase",2,198916.854878001
"TH02519DRAFT_00475_2593339181","2593339181","Verrucomicrobia;Opitutae;[Blank];;;","3-deoxy-D-arabinoheptulosonate-7-phosphate synthase (EC 2.5.1.54)",1,497516.912625463
"TH02519DRAFT_00485_2593339181","2593339181","Verrucomicrobia;Opitutae;[Blank];;;","succinate dehydrogenase subunit A (EC 1.3.5.1)",1,1639497.05422712
"TH02519DRAFT_00526_2593339181","2593339181","Verrucomicrobia;Opitutae;[Blank];;;","Sugar phosphate permease",2,269433.017809296
"TH02519DRAFT_00556_2593339181","2593339181","Verrucomicrobia;Opitutae;[Blank];;;","Predicted ABC-type transport system involved in lysophospholipase L1 biosynthesis",3,100506.38479211
"TH02519DRAFT_00558_2593339181","2593339181","Verrucomicrobia;Opitutae;[Blank];;;","RND family efflux transporter",1,586676.970602328
"TH02519DRAFT_00579_2593339181","2593339181","Verrucomicrobia;Opitutae;[Blank];;;","magnesium-translocating P-type ATPase",1,436375.42668037
"TH02519DRAFT_00580_2593339181","2593339181","Verrucomicrobia;Opitutae;[Blank];;;","Phosphotransferase system mannitol/fructose-specific IIA domain (Ntr-type)",2,343522.860579288
"TH02519DRAFT_00585_2593339181","2593339181","Verrucomicrobia;Opitutae;[Blank];;;","3-deoxy-D-manno-octulosonic-acid transferase",2,131558.307016214
"TH02519DRAFT_00610_2593339181","2593339181","Verrucomicrobia;Opitutae;[Blank];;;","glycogen/starch/alpha-glucan phosphorylases",1,567307.89985352
"TH02519DRAFT_00619_2593339181","2593339181","Verrucomicrobia;Opitutae;[Blank];;;","transcription elongation factor GreA",1,3622173.26238839
"TH02519DRAFT_00683_2593339181","2593339181","Verrucomicrobia;Opitutae;[Blank];;;","6-phosphofructokinase",2,2719134.02439402
"TH02519DRAFT_00689_2593339181","2593339181","Verrucomicrobia;Opitutae;[Blank];;;","Superfamily II DNA and RNA helicases",2,429899.141544972
"TH02519DRAFT_00700_2593339181","2593339181","Verrucomicrobia;Opitutae;[Blank];;;","3-oxoacyl-[acyl-carrier-protein] synthase III",2,260960.85127356
"TH02519DRAFT_00703_2593339181","2593339181","Verrucomicrobia;Opitutae;[Blank];;;","acetolactate synthase",1,2371771.73729675
"TH02519DRAFT_00715_2593339181","2593339181","Verrucomicrobia;Opitutae;[Blank];;;","Multidrug resistance efflux pump",1,883107.68419363
"TH02519DRAFT_00756_2593339181","2593339181","Verrucomicrobia;Opitutae;[Blank];;;","single-stranded-DNA-specific exonuclease RecJ",2,556880.191060319
"TH02519DRAFT_00757_2593339181","2593339181","Verrucomicrobia;Opitutae;[Blank];;;","protein-export membrane protein",2,4844317.89138969
"TH02519DRAFT_00763_2593339181","2593339181","Verrucomicrobia;Opitutae;[Blank];;;","ribosomal protein L19",2,1481010.46316441
"TH02519DRAFT_00764_2593339181","2593339181","Verrucomicrobia;Opitutae;[Blank];;;","tRNA (guanine-N1)-methyltransferase",2,582071.038187865
"TH02519DRAFT_00765_2593339181","2593339181","Verrucomicrobia;Opitutae;[Blank];;;","ribosomal protein S16",2,3511518.8561155
"TH02519DRAFT_00771_2593339181","2593339181","Verrucomicrobia;Opitutae;[Blank];;;","ABC-type transport system involved in cytochrome c biogenesis",1,393940.146392033
"TH02519DRAFT_00778_2593339181","2593339181","Verrucomicrobia;Opitutae;[Blank];;;","periplasmic chaperone for outer membrane proteins Skp",1,3546432.55180563
"TH02519DRAFT_00779_2593339181","2593339181","Verrucomicrobia;Opitutae;[Blank];;;","Beta-barrel assembly machine subunit BamA",2,1420694.58462005
"TH02519DRAFT_00782_2593339181","2593339181","Verrucomicrobia;Opitutae;[Blank];;;","RNA polymerase sigma factor",1,313291.287941483
"TH02519DRAFT_00795_2593339181","2593339181","Verrucomicrobia;Opitutae;[Blank];;;","histidinol-phosphatase",2,203361.295013612
"TH02519DRAFT_00872_2593339181","2593339181","Verrucomicrobia;Opitutae;[Blank];;;","anthranilate synthase component I",2,423047.215822906
"TH02519DRAFT_00886_2593339181","2593339181","Verrucomicrobia;Opitutae;[Blank];;;","acetyl-CoA carboxylase",1,684763.113835638
"TH02519DRAFT_00920_2593339181","2593339181","Verrucomicrobia;Opitutae;[Blank];;;","Uncharacterized paraquat-inducible protein B",2,648445.282461715
"TH02519DRAFT_00936_2593339181","2593339181","Verrucomicrobia;Opitutae;[Blank];;;","Glucose-6-phosphate dehydrogenase subunit",2,139488.868990899
"TH02519DRAFT_00937_2593339181","2593339181","Verrucomicrobia;Opitutae;[Blank];;;","glucose-6-phosphate 1-dehydrogenase",2,350601.041319567
"TH02519DRAFT_00940_2593339181","2593339181","Verrucomicrobia;Opitutae;[Blank];;;","tyrosyl-tRNA synthetase (EC 6.1.1.1)",1,334399.813608286
"TH02519DRAFT_00942_2593339181","2593339181","Verrucomicrobia;Opitutae;[Blank];;;","aconitate hydratase 1",1,2348243.03384274
"TH02519DRAFT_00953_2593339181","2593339181","Verrucomicrobia;Opitutae;[Blank];;;","UTP--GlnB (protein PII) uridylyltransferase",2,400806.185588285
"TH02519DRAFT_00955_2593339181","2593339181","Verrucomicrobia;Opitutae;[Blank];;;","Domain of unknown function (DUF4177)",1,328691.191180202
"TH02519DRAFT_00966_2593339181","2593339181","Verrucomicrobia;Opitutae;[Blank];;;","6-phosphogluconate dehydrogenase (decarboxylating)",1,3587997.87833515
"TH02519DRAFT_00978_2593339181","2593339181","Verrucomicrobia;Opitutae;[Blank];;;","proton translocating ATP synthase",1,2843381.88946851
"TH02519DRAFT_01002_2593339181","2593339181","Verrucomicrobia;Opitutae;[Blank];;;","hypothetical protein",1,795232.787731554
"TH02519DRAFT_01005_2593339181","2593339181","Verrucomicrobia;Opitutae;[Blank];;;","ribosomal protein L33",1,400677.813381475
"TH02519DRAFT_01013_2593339181","2593339181","Verrucomicrobia;Opitutae;[Blank];;;","phosphoribosylformylglycinamidine synthase",1,267381.32070705
"TH02519DRAFT_01014_2593339181","2593339181","Verrucomicrobia;Opitutae;[Blank];;;","phosphoribosylformylglycinamidine synthase subunit I (EC 6.3.5.3)",1,364399.188451721
"TH02519DRAFT_01017_2593339181","2593339181","Verrucomicrobia;Opitutae;[Blank];;;","phosphoribosylformylglycinamidine cyclo-ligase (EC 6.3.3.1)",2,354247.269486782
"TH02519DRAFT_01032_2593339181","2593339181","Verrucomicrobia;Opitutae;[Blank];;;","glyceraldehyde-3-phosphate dehydrogenase",1,3022195.43065113
"TH02519DRAFT_01033_2593339181","2593339181","Verrucomicrobia;Opitutae;[Blank];;;","phosphoglycerate kinase (EC 2.7.2.3)",1,1092994.51451035
"TH02519DRAFT_01034_2593339181","2593339181","Verrucomicrobia;Opitutae;[Blank];;;","triosephosphate isomerase (EC 5.3.1.1)",1,816423.517722976
"TH02519DRAFT_01040_2593339181","2593339181","Verrucomicrobia;Opitutae;[Blank];;;","DNA-directed DNA polymerase III (polc)",2,642209.776720093
"TH02519DRAFT_01060_2593339181","2593339181","Verrucomicrobia;Opitutae;[Blank];;;","condensin subunit Smc",2,976337.907792462
"TH02519DRAFT_01073_2593339181","2593339181","Verrucomicrobia;Opitutae;[Blank];;;","Sulfite oxidase and related enzymes",2,149864.161358999
"TH02519DRAFT_01091_2593339181","2593339181","Verrucomicrobia;Opitutae;[Blank];;;","glutamine amidotransferase of anthranilate synthase or aminodeoxychorismate synthase",2,352975.264702304
"TH02519DRAFT_01095_2593339181","2593339181","Verrucomicrobia;Opitutae;[Blank];;;","Preprotein translocase subunit SecA (ATPase",2,1389469.48506718
"TH02519DRAFT_01096_2593339181","2593339181","Verrucomicrobia;Opitutae;[Blank];;;","apolipoprotein N-acyltransferase",1,330234.524642669
"TH02519DRAFT_01101_2593339181","2593339181","Verrucomicrobia;Opitutae;[Blank];;;","cell shape determining protein",2,1047835.16267645
"TH02519DRAFT_01104_2593339181","2593339181","Verrucomicrobia;Opitutae;[Blank];;;","Cell division protein FtsI/penicillin-binding protein 2",2,145246.823849393
"TH02519DRAFT_01111_2593339181","2593339181","Verrucomicrobia;Opitutae;[Blank];;;","chromosomal replication initiator protein DnaA",2,1363865.83006436
"TH02519DRAFT_01119_2593339181","2593339181","Verrucomicrobia;Opitutae;[Blank];;;","FOG: TPR repeat",1,122084.21779501
"TH02519DRAFT_01120_2593339181","2593339181","Verrucomicrobia;Opitutae;[Blank];;;","Predicted metal-sulfur cluster biosynthetic enzyme",1,356578.012472793
"TH02519DRAFT_01173_2593339181","2593339181","Verrucomicrobia;Opitutae;[Blank];;;","cytochrome c oxidase",2,925694.913491365
"TH02519DRAFT_01203_2593339181","2593339181","Verrucomicrobia;Opitutae;[Blank];;;","hypothetical protein",2,1702415.41274718
"TH02519DRAFT_01222_2593339181","2593339181","Verrucomicrobia;Opitutae;[Blank];;;","Putative Ig domain/Fibronectin type III domain",1,4517644.55717796
"TH02519DRAFT_01226_2593339181","2593339181","Verrucomicrobia;Opitutae;[Blank];;;","phosphoribosylaminoimidazole-succinocarboxamide synthase (EC 6.3.2.6)",1,441131.161584984
"TH02519DRAFT_01244_2593339181","2593339181","Verrucomicrobia;Opitutae;[Blank];;;","ATP-dependent metalloprotease FtsH",1,1940756.87799964
"TH02519DRAFT_01245_2593339181","2593339181","Verrucomicrobia;Opitutae;[Blank];;;","nucleotide sugar dehydrogenase",1,660226.28511426
"TH02519DRAFT_01250_2593339181","2593339181","Verrucomicrobia;Opitutae;[Blank];;;","trigger factor",1,742824.435603144
"TH02519DRAFT_01267_2593339181","2593339181","Verrucomicrobia;Opitutae;[Blank];;;","Haloacid Dehalogenase superfamily",2,124399.057473226
"TH02519DRAFT_01288_2593339181","2593339181","Verrucomicrobia;Opitutae;[Blank];;;","ribosomal protein L27",1,1017993.93267055
"TH02519DRAFT_01302_2593339181","2593339181","Verrucomicrobia;Opitutae;[Blank];;;","Cation/multidrug efflux pump",2,525959.12860965
"TH02519DRAFT_01338_2593339181","2593339181","Verrucomicrobia;Opitutae;[Blank];;;","Chlam_Verruc_Plancto small basic protein",2,807385.55651649
"TH02519DRAFT_01343_2593339181","2593339181","Verrucomicrobia;Opitutae;[Blank];;;","2-keto-4-pentenoate hydratase/2-oxohepta-3-ene-1",1,174333.092210449
"TH02519DRAFT_01344_2593339181","2593339181","Verrucomicrobia;Opitutae;[Blank];;;","glycine dehydrogenase (decarboxylating)",1,1483025.87852813
"TH02519DRAFT_01347_2593339181","2593339181","Verrucomicrobia;Opitutae;[Blank];;;","translation elongation factor Ts",1,1596548.96242559
"TH02519DRAFT_01381_2593339181","2593339181","Verrucomicrobia;Opitutae;[Blank];;;","arginyl-tRNA synthetase (EC 6.1.1.19)",2,292807.855120995
"TH02519DRAFT_01383_2593339181","2593339181","Verrucomicrobia;Opitutae;[Blank];;;","PPIC-type PPIASE domain",1,2719909.33241364
"TH02519DRAFT_01384_2593339181","2593339181","Verrucomicrobia;Opitutae;[Blank];;;","Outer membrane protein",1,597533.287796397
"TH02519DRAFT_01408_2593339181","2593339181","Verrucomicrobia;Opitutae;[Blank];;;","nucleoside diphosphate kinase (EC 2.7.4.6)",1,500075.201367044
"TH02519DRAFT_01478_2593339181","2593339181","Verrucomicrobia;Opitutae;[Blank];;;","Type I phosphodiesterase / nucleotide pyrophosphatase",1,279001.205295805
"TH02519DRAFT_01485_2593339181","2593339181","Verrucomicrobia;Opitutae;[Blank];;;","periplasmic serine protease",1,1041464.89001427
"TH02519DRAFT_01488_2593339181","2593339181","Verrucomicrobia;Opitutae;[Blank];;;","DNA polymerase III",1,697000.383803055
"TH02519DRAFT_01492_2593339181","2593339181","Verrucomicrobia;Opitutae;[Blank];;;","2-succinyl-5-enolpyruvyl-6-hydroxy-3-cyclohexene-1-carboxylic-acid synthase",2,410290.176790954
"TH02519DRAFT_01510_2593339181","2593339181","Verrucomicrobia;Opitutae;[Blank];;;","hypothetical protein",2,1751535.58367093
"TH02519DRAFT_01560_2593339181","2593339181","Verrucomicrobia;Opitutae;[Blank];;;","Cytochrome c7",1,1119210.18382066
"TH02519DRAFT_01562_2593339181","2593339181","Verrucomicrobia;Opitutae;[Blank];;;","ABC-type transport system",3,214811.443123402
"TH02519DRAFT_01563_2593339181","2593339181","Verrucomicrobia;Opitutae;[Blank];;;","RND family efflux transporter",1,220549.811037637
"TH02519DRAFT_01564_2593339181","2593339181","Verrucomicrobia;Opitutae;[Blank];;;","Outer membrane protein",1,270836.247951238
"TH02519DRAFT_01580_2593339181","2593339181","Verrucomicrobia;Opitutae;[Blank];;;","aspartyl/glutamyl-tRNA(Asn/Gln) amidotransferase subunit B (EC 6.3.5.-)",1,449361.543277747
"TH02519DRAFT_01610_2593339181","2593339181","Verrucomicrobia;Opitutae;[Blank];;;","translation initiation factor IF-2",2,2269524.23542927
"TH03765DRAFT_00207_2593339185","2593339185","Actinobacteria;Actinobacteria;Acidimicrobiales;;;","Heme/copper-type cytochrome/quinol oxidases",1,222961.539259436
"TH03765DRAFT_00527_2593339185","2593339185","Actinobacteria;Actinobacteria;Acidimicrobiales;;;","hypothetical protein",7,187018.859762461
"TH03838DRAFT_00010_2593339186","2593339186","Actinobacteria;Actinobacteria;[Blank];;;","aconitate hydratase 1",2,2640596.63312227
"TH03838DRAFT_00098_2593339186","2593339186","Actinobacteria;Actinobacteria;[Blank];;;","succinyl-CoA synthetase",1,853505.797016315
"TH03838DRAFT_00104_2593339186","2593339186","Actinobacteria;Actinobacteria;[Blank];;;","Helicase conserved C-terminal domain",2,365762.468681235
"TH03838DRAFT_00110_2593339186","2593339186","Actinobacteria;Actinobacteria;[Blank];;;","cytochrome c-type biogenesis protein CcsB",1,551219.308384213
"TH03838DRAFT_00147_2593339186","2593339186","Actinobacteria;Actinobacteria;[Blank];;;","putative hydrolase",1,400308.877814553
"TH03838DRAFT_00154_2593339186","2593339186","Actinobacteria;Actinobacteria;[Blank];;;","Predicted nucleoside-diphosphate-sugar epimerases",2,474725.367347816
"TH03838DRAFT_00165_2593339186","2593339186","Actinobacteria;Actinobacteria;[Blank];;;","hypothetical protein",2,347618.074361641
"TH03838DRAFT_00201_2593339186","2593339186","Actinobacteria;Actinobacteria;[Blank];;;","ATPases with chaperone activity",2,2918192.22589979
"TH03838DRAFT_00235_2593339186","2593339186","Actinobacteria;Actinobacteria;[Blank];;;","ribosomal protein S15",2,1655493.66419114
