"Gene","Genome","Taxonomy","Product","Cluster","Totals"
"Ga0164295_130972711_GEODES006","Ga0164295_13097271","None","Integrase core domain-containing protein",2,3457169.93054205
"Ga0164295_131117131_GEODES006","Ga0164295_13111713","NO CLASSIFICATION MH","hypothetical protein",4,6670195.72800059
"Ga0164295_131250921_GEODES006","Ga0164295_13125092","None","hypothetical protein",1,20517707.8154215
"Ga0164295_131333282_GEODES006","Ga0164295_13133328","NO CLASSIFICATION MH","hypothetical protein",2,5726805.85681704
"Ga0164295_131677841_GEODES006","Ga0164295_13167784","None","hypothetical protein",1,54573134.1165019
"Ga0164295_131723531_GEODES006","Ga0164295_13172353","None","hypothetical protein",9,35207556.2434772
"Ga0164295_131926571_GEODES006","Ga0164295_13192657","NO CLASSIFICATION MH","Putative beta-barrel porin-2, OmpL-like. bbp2",1,10095736.8148629
"Ga0164295_131963611_GEODES006","Ga0164295_13196361","NO CLASSIFICATION MH","GCC2 and GCC3 domain-containing protein",1,13886189.2945768
"Ga0164295_132214301_GEODES006","Ga0164295_13221430","None","hypothetical protein",1,13338176.2791859
"Ga0164295_132272171_GEODES006","Ga0164295_13227217","None","hypothetical protein",2,7517511.43536851
"Ga0164295_132275841_GEODES006","Ga0164295_13227584","None","hypothetical protein",1,104243546.841043
"Ga0164295_132374831_GEODES006","Ga0164295_13237483","NO CLASSIFICATION MH","peptide/nickel transport system substrate-binding protein",4,3646587.6634512
"Ga0164295_133202901_GEODES006","Ga0164295_13320290","None","Phosphate-induced protein 1 conserved region",1,8211592.15709143
"Ga0164295_133246211_GEODES006","Ga0164295_13324621","None","hypothetical protein",1,20463593.3830216
"Ga0164295_133518161_GEODES006","Ga0164295_13351816","None","hypothetical protein",4,5411370.79581522
"Ga0164295_134053081_GEODES006","Ga0164295_13405308","NO CLASSIFICATION MH","fructose transport system substrate-binding protein",2,24368067.2621564
"Ga0164295_134166741_GEODES006","Ga0164295_13416674","NO CLASSIFICATION MH","Papain family cysteine protease",4,15025819.1090623
"Ga0164295_134264781_GEODES006","Ga0164295_13426478","None","hypothetical protein",1,5547822.44393522
"Ga0164295_134380731_GEODES006","Ga0164295_13438073","None","hypothetical protein",1,4014702.6853305
"Ga0164295_134469561_GEODES006","Ga0164295_13446956","NO CLASSIFICATION MH","hypothetical protein",1,3516286.36446122
"Ga0164295_134546131_GEODES006","Ga0164295_13454613","NO CLASSIFICATION MH","ABC-type multidrug transport system, ATPase component",1,8040405.30007018
"Ga0164295_134872291_GEODES006","Ga0164295_13487229","None","hypothetical protein",1,23436105.6282668
"Ga0164295_134891921_GEODES006","Ga0164295_13489192","None","hypothetical protein",1,28584526.1223974
"Ga0164295_135541911_GEODES006","Ga0164295_13554191","None","hypothetical protein",1,17071079.7195527
"Ga0164295_135741761_GEODES006","Ga0164295_13574176","None","hypothetical protein",5,21822907.8721729
"Ga0164295_135931031_GEODES006","Ga0164295_13593103","NO CLASSIFICATION MH","DNA-directed RNA polymerase subunit beta",1,4679360.45589589
"Ga0164295_136007951_GEODES006","Ga0164295_13600795","None","hypothetical protein",8,24031447.4680424
"Ga0164295_136153161_GEODES006","Ga0164295_13615316","NO CLASSIFICATION MH","branched-chain amino acid transport system ATP-binding protein",3,9056154.9352979
"Ga0164295_136266421_GEODES006","Ga0164295_13626642","NO CLASSIFICATION MH","small subunit ribosomal protein S4",3,29827545.4219984
"Ga0164295_136383491_GEODES006","Ga0164295_13638349","NO CLASSIFICATION MH","aconitate hydratase 2 / 2-methylisocitrate dehydratase",10,3901556.60556131
"Ga0164295_136404431_GEODES006","Ga0164295_13640443","NO CLASSIFICATION MH","ornithine carbamoyltransferase",1,4767434.55527826
"Ga0164295_136733161_GEODES006","Ga0164295_13673316","None","hypothetical protein",1,45756955.0353122
"Ga0164295_136850371_GEODES006","Ga0164295_13685037","None","hypothetical protein",1,9222985.62985901
"Ga0164295_137225771_GEODES006","Ga0164295_13722577","None","hypothetical protein",1,7300808.20473226
"Ga0164295_137409271_GEODES006","Ga0164295_13740927","None","hypothetical protein",1,11529773.8400632
"Ga0164295_137493621_GEODES006","Ga0164295_13749362","None","hypothetical protein",4,52489256.504167
"Ga0164295_137523211_GEODES006","Ga0164295_13752321","None","hypothetical protein",6,330666897.050445
"Ga0164295_137766771_GEODES006","Ga0164295_13776677","None","hypothetical protein",2,13256924.0649459
"Ga0164295_137862771_GEODES006","Ga0164295_13786277","None","hypothetical protein",1,56250556.6425446
"Ga0164295_137876211_GEODES006","Ga0164295_13787621","None","hypothetical protein",1,335415804.591316
"Ga0164295_137894701_GEODES006","Ga0164295_13789470","NO CLASSIFICATION MH","glutamine synthetase",5,5466743.5050489
"Ga0164295_137921471_GEODES006","Ga0164295_13792147","NO CLASSIFICATION MH","hypothetical protein",4,50351323.7429075
"Ga0164295_138036301_GEODES006","Ga0164295_13803630","None","hypothetical protein",1,424188173.253629
"Ga0164295_138171451_GEODES006","Ga0164295_13817145","None","hypothetical protein",1,39685026.9182693
"Ga0164295_138915921_GEODES006","Ga0164295_13891592","None","hypothetical protein",1,537344148.300502
"Ga0164295_139149601_GEODES006","Ga0164295_13914960","NO CLASSIFICATION MH","hypothetical protein",1,69245656.8214831
"Ga0164295_139219971_GEODES006","Ga0164295_13921997","None","hypothetical protein",1,49785597.3448822
"Ga0164295_139656111_GEODES006","Ga0164295_13965611","None","hypothetical protein",1,13666900.1879631
"Ga0164295_140004201_GEODES006","Ga0164295_14000420","NO CLASSIFICATION MH","hypothetical protein",1,214326225.512116
"Ga0164295_140352731_GEODES006","Ga0164295_14035273","NO CLASSIFICATION MH","hypothetical protein",1,10345666.7027132
"Ga0164295_140389781_GEODES006","Ga0164295_14038978","None","hypothetical protein",1,29482771.1222485
"Ga0164295_140590151_GEODES006","Ga0164295_14059015","None","hypothetical protein",6,21317305.4871581
"Ga0164295_140647831_GEODES006","Ga0164295_14064783","None","hypothetical protein",2,11942980.434307
"Ga0164295_141544411_GEODES006","Ga0164295_14154441","None","hypothetical protein",1,8808108.48842995
"Ga0164296_11200611_GEODES057","Ga0164296_11200611","NO CLASSIFICATION MH","large subunit ribosomal protein L7/L12",3,13466860.2719417
"Ga0164296_14671811_GEODES057","Ga0164296_14671811","NO CLASSIFICATION MH","tubulin beta",1,10957648.0394227
"Ga0164297_100973791_GEODES058","Ga0164297_10097379","Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Methylobacteriaceae;Methylobacterium;","elongation factor Tu",7,4023256.73509153
"Ga0187843_1000097512_GEODES166","Ga0187843_10000975","Bacteria;Proteobacteria;Betaproteobacteria;","cytochrome c oxidase subunit 1",9,237292734.389959
"Ga0187843_100009754_GEODES166","Ga0187843_10000975","Bacteria;Proteobacteria;Betaproteobacteria;","cytochrome c oxidase assembly protein subunit 15",9,11744980.7923048
"Ga0187843_100009759_GEODES166","Ga0187843_10000975","Bacteria;Proteobacteria;Betaproteobacteria;","cytochrome c oxidase subunit 3",9,87738207.2448713
"Ga0187843_100017146_GEODES166","Ga0187843_10001714","Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;unclassified Burkholderiales;","O-succinylhomoserine sulfhydrylase",1,11691702.5263463
"Ga0187843_100026891_GEODES166","Ga0187843_10002689","Bacteria;Proteobacteria;Betaproteobacteria;","PAS domain-containing protein",6,23728991.9087938
"Ga0187843_100026896_GEODES166","Ga0187843_10002689","Bacteria;Proteobacteria;Betaproteobacteria;","magnesium chelatase subunit H",6,132978183.210638
"Ga0187843_100034552_GEODES166","Ga0187843_10003455","Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;","DNA-directed RNA polymerase subunit beta",5,14539623.5018708
"Ga0187843_100034583_GEODES166","Ga0187843_10003458","NO CLASSIFICATION BASED ON GIVEN PHYLODIST","Outer membrane protein (porin)",9,14591020.8610708
"Ga0187843_100052603_GEODES166","Ga0187843_10005260","Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;","dihydroorotase",1,13885146.6016456
"Ga0187843_100071692_GEODES166","Ga0187843_10007169","Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;","Acetamidase/formamidase",1,17112520.0427456
"Ga0187843_100083753_GEODES166","Ga0187843_10008375","Bacteria;Proteobacteria;Alphaproteobacteria;","ribonuclease E",5,35172087.8722761
"Ga0187843_100085803_GEODES166","Ga0187843_10008580","Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;","magnesium-protoporphyrin IX monomethyl ester (oxidative) cyclase",6,171551013.192167
"Ga0187843_100085806_GEODES166","Ga0187843_10008580","Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;","geranylgeranyl reductase",6,40553428.0706872
"Ga0187843_100091191_GEODES166","Ga0187843_10009119","Bacteria;Proteobacteria;Betaproteobacteria;","Maltose-binding protein MalE",2,18472933.1051928
"Ga0187843_100091224_GEODES166","Ga0187843_10009122","Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;","hypothetical protein",1,9798079.33075311
"Ga0187843_100092314_GEODES166","Ga0187843_10009231","Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;","large subunit ribosomal protein L10",5,259065084.349878
"Ga0187843_100116113_GEODES166","Ga0187843_10011611","Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Burkholderiaceae;Cupriavidus;","phytoene synthase",6,20085825.8846454
"Ga0187843_100138451_GEODES166","Ga0187843_10013845","Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;","general secretion pathway protein D",1,9890873.47200932
"Ga0187843_100139842_GEODES166","Ga0187843_10013984","Bacteria;Proteobacteria;Alphaproteobacteria;","Acyl transferase domain-containing protein/Acetyl-CoA acetyltransferase",1,19362495.3062165
"Ga0187843_100140601_GEODES166","Ga0187843_10014060","Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;","DNA-directed RNA polymerase subunit beta'",3,42270023.8010518
"Ga0187843_100145744_GEODES166","Ga0187843_10014574","Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;","NAD-dependent dihydropyrimidine dehydrogenase, PreA subunit",1,10944040.4881779
"Ga0187843_100150164_GEODES166","Ga0187843_10015016","Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Burkholderiaceae;Cupriavidus;","magnesium chelatase subunit I",6,7997109.86160932
"Ga0187843_100158295_GEODES166","Ga0187843_10015829","Bacteria;Proteobacteria;Betaproteobacteria;","6-phosphofructokinase 1",1,18164282.3988692
"Ga0187843_100167912_GEODES166","Ga0187843_10016791","Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Burkholderiaceae;Cupriavidus;","geranylgeranyl reductase",6,74024888.5067404
"Ga0187843_100182832_GEODES166","Ga0187843_10018283","Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;","tryptophan synthase beta chain",1,38038469.1099428
"Ga0187843_100188185_GEODES166","Ga0187843_10018818","Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;","general secretion pathway protein G",1,11420912.9956382
"Ga0187843_100200401_GEODES166","Ga0187843_10020040","Bacteria;Proteobacteria;Betaproteobacteria;","Putative lumazine-binding",1,7913903.78480873
"Ga0187843_100209401_GEODES166","Ga0187843_10020940","Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;","propionyl-CoA carboxylase beta chain",1,10644855.1612817
"Ga0187843_100210713_GEODES166","Ga0187843_10021071","Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;","stage V sporulation protein R",1,9569643.9557537
"Ga0187843_100229582_GEODES166","Ga0187843_10022958","Bacteria;Actinobacteria;Actinobacteria;","lysyl-tRNA synthetase, class 2",1,4477149.35215795
"Ga0187843_100236423_GEODES166","Ga0187843_10023642","Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;","peptide/nickel transport system permease protein",1,4905533.41481115
"Ga0187843_100240392_GEODES166","Ga0187843_10024039","Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;","light-harvesting complex 1 alpha chain",6,411183700.299532
"Ga0187843_100301211_GEODES166","Ga0187843_10030121","Bacteria;Proteobacteria;Betaproteobacteria;","DNA-binding protein HU-beta",1,30863262.4413756
"Ga0187843_100333291_GEODES166","Ga0187843_10033329","Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;","dihydrolipoamide dehydrogenase",1,164937882.986733
"Ga0187843_100403602_GEODES166","Ga0187843_10040360","Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;","23S rRNA (cytosine1962-C5)-methyltransferase",1,9603488.64088039
"Ga0187843_100414882_GEODES166","Ga0187843_10041488","Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Burkholderiaceae;Cupriavidus;","UDPglucose 6-dehydrogenase",1,12930827.4638949
"Ga0187843_100487662_GEODES166","Ga0187843_10048766","Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Burkholderiaceae;Polynucleobacter;","UDPglucose--hexose-1-phosphate uridylyltransferase",1,8555092.48209847
"Ga0187843_100518722_GEODES166","Ga0187843_10051872","Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;","lipopolysaccharide export system ATP-binding protein",1,13186516.2501825
"Ga0187843_100527922_GEODES166","Ga0187843_10052792","NO CLASSIFICATION BASED ON GIVEN PHYLODIST","Putative beta-barrel porin-2, OmpL-like. bbp2",1,8394117.82636905
"Ga0187843_100580731_GEODES166","Ga0187843_10058073","Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;","outer membrane protein assembly factor BamC",9,16097492.1510003
"Ga0187843_100604331_GEODES166","Ga0187843_10060433","Bacteria;Actinobacteria;Actinobacteria;Corynebacteriales;Mycobacteriaceae;Mycobacterium;","two-component system, chemotaxis family, sensor kinase CheA",1,28646868.4116502
"Ga0187843_100604801_GEODES166","Ga0187843_10060480","Bacteria;Proteobacteria;Betaproteobacteria;","D-xylose transport system substrate-binding protein",2,14065455.7767521
"Ga0187843_100686321_GEODES166","Ga0187843_10068632","Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;","taurine transport system substrate-binding protein",1,8705743.77692187
"Ga0187843_100687082_GEODES166","Ga0187843_10068708","Bacteria;Actinobacteria;Actinobacteria;","WhiB family transcriptional regulator, redox-sensing transcriptional regulator",1,17089798.9092303
"Ga0187843_100706221_GEODES166","Ga0187843_10070622","Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;","Uncharacterized conserved protein, DUF2126 family",1,17314099.2876004
"Ga0187843_100815183_GEODES166","Ga0187843_10081518","Bacteria;Actinobacteria;Actinobacteria;","hypothetical protein",1,20607209.9564435
"Ga0187843_100825664_GEODES166","Ga0187843_10082566","Bacteria;Proteobacteria;Betaproteobacteria;","Antenna complex alpha/beta subunit",6,322834903.282755
"Ga0187843_100865602_GEODES166","Ga0187843_10086560","Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;","phosphoglycerate kinase",1,15351637.1421162
"Ga0187843_100886431_GEODES166","Ga0187843_10088643","Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;","CTP synthase",1,13313764.1978723
"Ga0187843_100900411_GEODES166","Ga0187843_10090041","Bacteria;Proteobacteria;Betaproteobacteria;","branched-chain amino acid transport system substrate-binding protein",6,9703600.8409862
"Ga0187843_100950411_GEODES166","Ga0187843_10095041","NO CLASSIFICATION DUE TO FEW HITS IN PHYLODIST","hypothetical protein",9,33202243.7789839
"Ga0187843_100972771_GEODES166","Ga0187843_10097277","NO CLASSIFICATION MH","magnesium-protoporphyrin IX monomethyl ester (oxidative) cyclase",6,23916779.4711679
"Ga0187843_101012391_GEODES166","Ga0187843_10101239","Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;","molybdopterin molybdotransferase",1,13845799.2542781
"Ga0187843_101266381_GEODES166","Ga0187843_10126638","Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;","Superfamily II DNA and RNA helicase",2,31908460.4823795
"Ga0187843_101276992_GEODES166","Ga0187843_10127699","Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;","glutathione S-transferase",1,10035926.3046771
"Ga0187843_101314962_GEODES166","Ga0187843_10131496","Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Oxalobacteraceae;","small subunit ribosomal protein S4",3,22405837.4488586
"Ga0187843_101357001_GEODES166","Ga0187843_10135700","NO CLASSIFICATION MH","hypothetical protein",1,7160098.42993304
"Ga0187843_101411761_GEODES166","Ga0187843_10141176","Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Oxalobacteraceae;","small subunit ribosomal protein S3",5,24521045.9083479
"Ga0187843_101440391_GEODES166","Ga0187843_10144039","NO CLASSIFICATION DUE TO FEW HITS IN PHYLODIST","hypothetical protein",1,41951192.4602833
"Ga0187843_101495604_GEODES166","Ga0187843_10149560","Bacteria;Actinobacteria;Actinobacteria;","light-harvesting complex 1 alpha chain",6,55125692.2891038
"Ga0187843_101497711_GEODES166","Ga0187843_10149771","Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;","ribonucleoside-diphosphate reductase alpha chain",3,16815119.1750118
"Ga0187843_101617172_GEODES166","Ga0187843_10161717","NO CLASSIFICATION MH","Carbonic anhydrase or acetyltransferase, isoleucine patch superfamily",4,10775138.1836978
"Ga0187843_101684091_GEODES166","Ga0187843_10168409","NO CLASSIFICATION MH","Putative beta-barrel porin-2, OmpL-like. bbp2",1,27756633.0881853
"Ga0187843_101718241_GEODES166","Ga0187843_10171824","NO CLASSIFICATION MH","Predicted nucleotide-utilizing enzyme",3,4028034.41111441
"Ga0187843_101783112_GEODES166","Ga0187843_10178311","NO CLASSIFICATION MH","arylformamidase",2,8224950.56485304
"Ga0187843_101811471_GEODES166","Ga0187843_10181147","NO CLASSIFICATION MH","sulfite reductase (NADPH) hemoprotein beta-component",1,104000386.691015
"Ga0187843_101815871_GEODES166","Ga0187843_10181587","NO CLASSIFICATION MH","F-type H+-transporting ATPase subunit delta",3,9164426.67838788
"Ga0187843_102047112_GEODES166","Ga0187843_10204711","Bacteria;","light-harvesting complex 1 alpha chain",6,17504983.932319
"Ga0187843_102195931_GEODES166","Ga0187843_10219593","NO CLASSIFICATION MH","DNA-directed RNA polymerase subunit beta",5,8695925.53764843
"Ga0187843_102338111_GEODES166","Ga0187843_10233811","NO CLASSIFICATION MH","small subunit ribosomal protein S1",3,8667029.69540495
"Ga0187843_102503231_GEODES166","Ga0187843_10250323","NO CLASSIFICATION MH","chaperonin GroEL",3,18469722.9246337
"Ga0187843_102694251_GEODES166","Ga0187843_10269425","NO CLASSIFICATION MH","large subunit ribosomal protein L4",2,88535012.4604607
"Ga0187843_102776871_GEODES166","Ga0187843_10277687","NO CLASSIFICATION MH","branched-chain amino acid transport system ATP-binding protein",3,12453458.3198093
"Ga0187843_102892951_GEODES166","Ga0187843_10289295","NO CLASSIFICATION MH","glutaminyl-tRNA synthetase",1,9491375.7365879
"Ga0187843_103828431_GEODES166","Ga0187843_10382843","NO CLASSIFICATION MH","DNA-binding protein HU-beta",1,36017516.8683095
"Ga0187843_103933891_GEODES166","Ga0187843_10393389","NO CLASSIFICATION MH","F-type H+-transporting ATPase subunit epsilon",3,20060997.8064052
"Ga0187843_103985201_GEODES166","Ga0187843_10398520","NO CLASSIFICATION MH","phosphoenolpyruvate carboxykinase (GTP)",1,10537813.2805676
"Ga0187843_104008421_GEODES166","Ga0187843_10400842","NO CLASSIFICATION MH","pyruvate dehydrogenase E1 component",2,44025320.4530684
"Ga0187843_104139381_GEODES166","Ga0187843_10413938","NO CLASSIFICATION MH","bifunctional UDP-N-acetylglucosamine pyrophosphorylase / Glucosamine-1-phosphate N-acetyltransferase",1,6539055.840539
"Ga0187843_104359591_GEODES166","Ga0187843_10435959","None","hypothetical protein",1,14137311.9354501
"Ga0187843_105387651_GEODES166","Ga0187843_10538765","NO CLASSIFICATION MH","putative spermidine/putrescine transport system substrate-binding protein",2,10814538.1294787
"Ga0187843_105528351_GEODES166","Ga0187843_10552835","NO CLASSIFICATION MH","cell division topological specificity factor",1,28298721.4598262
"Ga0187843_106245051_GEODES166","Ga0187843_10624505","NO CLASSIFICATION MH","Histone H1-like nucleoprotein HC2",2,15620412.1555145
"Ga0187843_106734671_GEODES166","Ga0187843_10673467","NO CLASSIFICATION MH","ubiquinol-cytochrome c reductase iron-sulfur subunit",3,21562223.9727667
"Ga0187843_107262871_GEODES166","Ga0187843_10726287","NO CLASSIFICATION MH","hypothetical protein",6,11094524.7146653
"Ga0187843_108250031_GEODES166","Ga0187843_10825003","NO CLASSIFICATION MH","pyruvate dehydrogenase E1 component",2,14557201.3269393
"Ga0187843_108274511_GEODES166","Ga0187843_10827451","NO CLASSIFICATION MH","elongation factor Tu",3,25383371.5981016
"Ga0187843_108751821_GEODES166","Ga0187843_10875182","NO CLASSIFICATION MH","hypothetical protein",5,7568557.97142744
"Ga0187844_100061448_GEODES167","Ga0187844_10006144","NO CLASSIFICATION DUE TO FEW HITS IN PHYLODIST","D-alanine transaminase",1,11844450.8666572
"Ga0187844_100071274_GEODES167","Ga0187844_10007127","NO CLASSIFICATION DUE TO FEW HITS IN PHYLODIST","Predicted PurR-regulated permease PerM",1,13480281.970414
"Ga0187844_100093911_GEODES167","Ga0187844_10009391","Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;","DNA gyrase subunit B",1,20475878.6228771
"Ga0187844_100148942_GEODES167","Ga0187844_10014894","NO CLASSIFICATION DUE TO FEW HITS IN PHYLODIST","nicotinate dehydrogenase subunit B",1,31171085.6402377
"Ga0187844_100153182_GEODES167","Ga0187844_10015318","Bacteria;Proteobacteria;Betaproteobacteria;","adenylosuccinate lyase",4,4781431.14790369
"Ga0187844_100222174_GEODES167","Ga0187844_10022217","NO CLASSIFICATION DUE TO FEW HITS IN PHYLODIST","putative N6-adenine-specific DNA methylase",3,16659409.2677266
"Ga0187844_100242231_GEODES167","Ga0187844_10024223","Bacteria;Verrucomicrobia;Verrucomicrobiae;","PEP-CTERM motif-containing protein",1,9672569.39938173
"Ga0187844_100249142_GEODES167","Ga0187844_10024914","Bacteria;Actinobacteria;Actinobacteria;","imidazoleglycerol-phosphate dehydratase",1,4875762.30082956
"Ga0187844_100249281_GEODES167","Ga0187844_10024928","NO CLASSIFICATION DUE TO FEW HITS IN PHYLODIST","flagellar protein FliS",3,7226167.74806523
"Ga0187844_100265013_GEODES167","Ga0187844_10026501","Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;","flagellar basal-body rod protein FlgG",3,5245728.46481865
"Ga0187844_100286581_GEODES167","Ga0187844_10028658","Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;","hypothetical protein",4,7787763.94616518
"Ga0187844_100328981_GEODES167","Ga0187844_10032898","Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;","propionyl-CoA synthetase",4,11165016.6739019
"Ga0187844_100380262_GEODES167","Ga0187844_10038026","Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;","methionyl-tRNA synthetase",1,27385720.9199249
"Ga0187844_100380564_GEODES167","Ga0187844_10038056","Bacteria;Proteobacteria;Alphaproteobacteria;","hypothetical protein",1,31030004.0663763
"Ga0187844_100386672_GEODES167","Ga0187844_10038667","NO CLASSIFICATION DUE TO FEW HITS IN PHYLODIST","D-alanyl-D-alanine carboxypeptidase / D-alanyl-D-alanine-endopeptidase (penicillin-binding protein 4)",3,17399946.3927084
"Ga0187844_100390092_GEODES167","Ga0187844_10039009","Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;","geranylgeranyl diphosphate synthase, type II",6,9991719.19796868
"Ga0187844_100419733_GEODES167","Ga0187844_10041973","NO CLASSIFICATION DUE TO FEW HITS IN PHYLODIST","putative tricarboxylic transport membrane protein",5,27869776.2789363
"Ga0187844_100491392_GEODES167","Ga0187844_10049139","Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;","light-harvesting complex 1 beta chain",6,89459035.0350992
"Ga0187844_100550061_GEODES167","Ga0187844_10055006","Bacteria;Proteobacteria;Alphaproteobacteria;","hypothetical protein",1,14020191.916641
"Ga0187844_100559721_GEODES167","Ga0187844_10055972","Bacteria;Actinobacteria;Actinobacteria;","2-methylcitrate synthase",1,13366144.3308649
"Ga0187844_100582754_GEODES167","Ga0187844_10058275","Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;","tRNA(Arg) A34 adenosine deaminase TadA",1,20176777.1283326
"Ga0187844_100684161_GEODES167","Ga0187844_10068416","Bacteria;Proteobacteria;Betaproteobacteria;","2-oxoglutarate dehydrogenase E1 component",1,17008778.3638493
"Ga0187844_100718161_GEODES167","Ga0187844_10071816","Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;","Carbohydrate-selective porin, OprB family",5,94954828.5189961
"Ga0187844_100795892_GEODES167","Ga0187844_10079589","NO CLASSIFICATION BASED ON GIVEN PHYLODIST","raffinose/stachyose/melibiose transport system substrate-binding protein",1,23365512.8527617
"Ga0187844_100830122_GEODES167","Ga0187844_10083012","NO CLASSIFICATION BASED ON GIVEN PHYLODIST","hypothetical protein",3,74455724.8976478
"Ga0187844_100863192_GEODES167","Ga0187844_10086319","NO CLASSIFICATION DUE TO FEW HITS IN PHYLODIST","flagellar hook-basal body complex protein FliE",3,4314097.80743659
"Ga0187844_100864892_GEODES167","Ga0187844_10086489","NO CLASSIFICATION MH","cytochrome c oxidase subunit 1",1,14294026.4543708
"Ga0187844_100952532_GEODES167","Ga0187844_10095253","Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;","Protein of unknown function (DUF3623)",6,20034618.0389381
"Ga0187844_101241232_GEODES167","Ga0187844_10124123","Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;","NADH-quinone oxidoreductase subunit L",3,5885719.05526308
"Ga0187844_101351792_GEODES167","Ga0187844_10135179","Bacteria;Proteobacteria;Alphaproteobacteria;","Cell division protein FtsN",1,6027227.07745813
"Ga0187844_101413611_GEODES167","Ga0187844_10141361","Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;","hypothetical protein",3,7621859.06737759
"Ga0187844_101429542_GEODES167","Ga0187844_10142954","Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;","Uncharacterized membrane protein YGL010W",1,18936076.6387524
"Ga0187844_101527611_GEODES167","Ga0187844_10152761","Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;","malonate-semialdehyde dehydrogenase (acetylating) / methylmalonate-semialdehyde dehydrogenase",1,11967879.0730157
"Ga0187844_101545901_GEODES167","Ga0187844_10154590","NO CLASSIFICATION BASED ON GIVEN PHYLODIST","Flagellar capping protein FliD",2,16100518.084504
"Ga0187844_101559121_GEODES167","Ga0187844_10155912","Bacteria;Actinobacteria;Actinobacteria;","alpha-glucoside transport system substrate-binding protein",2,23837331.6173363
"Ga0187844_101752641_GEODES167","Ga0187844_10175264","None","hypothetical protein",1,9770572.19659013
"Ga0187844_101918301_GEODES167","Ga0187844_10191830","NO CLASSIFICATION MH","D-xylose transport system substrate-binding protein",2,22347560.2046376
"Ga0187844_102293331_GEODES167","Ga0187844_10229333","None","hypothetical protein",2,6111457.101888
"Ga0187844_102414961_GEODES167","Ga0187844_10241496","NO CLASSIFICATION MH","cysteine synthase A",1,28501570.9439341
"Ga0187844_102717361_GEODES167","Ga0187844_10271736","NO CLASSIFICATION MH","hypothetical protein",3,9548068.62657989
"Ga0187844_102797941_GEODES167","Ga0187844_10279794","NO CLASSIFICATION MH","hypothetical protein",1,9091781.57434557
"Ga0187844_102833571_GEODES167","Ga0187844_10283357","None","hypothetical protein",1,12601567.2983865
